5,8,4
7,10,4
15,11,8
21,12,4
25,10,0
26,12,4
31,6,3
35,8,2
41,5,4
48,10,2
52,12,8
54,8,4
62,10,2
63,10,4
64,10,2
71,8,2
72,12,4
74,8,3
78,5,4
84,12,4
95,7,0
104,10,4
116,8,2
117,10,4
133,10,2
139,8,4
149,4,2
158,12,2
159,12,4
160,12,2
162,12,8
163,10,2
176,8,8
182,8,2
187,10,8
195,11,2
196,12,4
197,6,4
199,4,4
206,8,4
207,6,3
214,10,2
219,8,2
225,8,8
227,10,8
235,5,4
236,8,4
239,2,3
251,5,2
259,12,4
266,8,4
269,10,2
278,11,8
287,4,4
291,8,4
293,12,4
294,5,2
299,8,2
307,8,2
308,8,4
309,5,4
316,6,0
320,12,8
322,10,8
327,10,4
329,10,4
337,10,2
346,1,2
348,12,3
383,12,3
389,12,2
390,12,8
397,10,8
404,12,8
420,9,4
422,12,2
425,3,2
430,10,4
433,10,8
440,7,4
448,11,3
449,12,8
450,8,2
454,8,8
455,12,2
460,10,2
463,7,2
464,6,4
467,10,4
468,8,0
479,12,4
481,10,8
484,12,4
487,12,2
488,6,3
489,10,8
494,10,4
499,10,4
500,10,2
507,10,4
511,8,4
514,8,4
526,5,0
528,0,8
536,8,4
542,10,0
549,8,4
558,10,4
559,8,8
560,12,3
562,8,2
572,12,2
573,12,8
581,12,2
586,8,2
587,12,4
589,5,4
591,12,2
594,3,4
596,10,8
598,8,2
599,10,2
601,10,8
605,10,4
611,12,2
613,0,8
618,8,8
620,7,4
628,8,2
637,12,4
640,8,4
641,8,8
653,8,8
656,8,4
661,7,4
669,10,4
687,4,4
701,10,8
702,11,4
703,7,3
705,8,4
708,8,2
710,10,4
712,10,2
713,5,4
716,12,8
721,8,4
722,11,2
728,4,4
734,8,4
739,12,8
741,10,3
743,3,2
746,8,4
749,8,2
751,10,2
753,10,2
754,12,2
757,12,4
760,8,8
764,6,4
765,12,2
770,10,2
773,2,8
777,6,4
785,7,4
794,9,4
804,5,4
818,12,4
826,12,8
828,12,4
830,12,2
834,12,8
839,10,2
844,11,2
848,12,4
852,12,8
854,10,4
857,8,4
863,12,4
864,7,2
866,12,3
875,10,2
876,11,2
881,8,0
884,11,4
885,10,8
888,8,2
889,12,4
896,10,3
899,8,2
902,10,4
904,6,4
905,8,0
912,8,2
920,11,2
922,10,8
930,7,2
932,8,2
936,12,4
940,8,8
942,8,2
951,12,2
955,12,4
959,8,4
961,8,4
963,12,4
973,12,3
974,10,2
978,8,0
982,7,4
986,12,4
987,12,2
996,12,2
998,6,2
999,8,4
1004,5,4
1005,12,4
1010,8,4
1015,8,2
1030,12,4
1047,12,4
1049,12,2
1050,12,2
1054,12,4
1057,8,4
1070,2,2
1074,10,4
1078,5,4
1081,11,8
1082,12,4
1083,12,2
1086,6,2
1096,8,2
1099,10,2
1106,8,2
1107,6,4
1108,12,4
1111,6,2
1126,5,2
1127,12,8
1138,8,4
1141,8,3
1144,11,2
1146,12,8
1159,12,2
1163,6,4
1165,6,4
1168,7,0
1169,4,3
1173,10,4
1181,8,4
1187,7,2
1195,10,4
1203,8,2
1211,7,4
1215,8,2
1216,12,0
1221,8,3
1223,12,4
1225,4,8
1232,8,2
1233,12,2
1234,10,2
1236,12,8
1238,9,2
1239,8,4
1242,8,2
1247,8,2
1254,10,4
1258,12,2
1263,12,0
1264,10,3
1271,12,3
1274,10,4
1275,12,8
1276,10,8
1277,5,4
1289,10,2
1292,3,8
1294,12,8
1296,10,0
1297,12,8
1298,12,8
1300,10,8
1301,12,4
1323,12,8
1325,5,8
1343,2,8
1346,10,4
1348,10,4
1349,9,2
1357,5,4
1368,9,8
1371,8,5
1372,8,4
1374,10,3
1376,12,2
1379,10,4
1380,12,3
1383,10,4
1392,12,3
1404,12,3
1412,12,4
1416,12,2
1423,8,2
1425,7,3
1430,12,4
1431,5,2
1432,12,2
1433,12,2
1437,10,4
1446,8,2
1458,6,4
1463,9,3
1464,12,4
1477,8,8
1489,12,4
1491,4,2
1492,4,4
1510,7,4
1513,12,8
1518,10,2
1521,6,0
1527,5,2
1529,12,4
1532,10,4
1548,11,4
1558,7,6
1567,12,4
1577,3,4
1580,12,2
1581,10,2
1582,6,4
1587,6,4
1588,7,0
1589,12,0
1598,10,8
1599,10,2
1603,12,2
1611,11,3
1612,10,4
1625,12,8
1626,7,8
1628,9,0
1629,12,3
1636,10,4
1637,5,4
1638,5,4
1640,12,8
1645,6,8
1648,12,4
1651,10,2
1657,12,3
1661,11,4
1662,6,4
1666,6,4
1667,12,0
1669,8,4
1670,12,4
1674,11,4
1678,12,2
1681,8,4
1696,12,2
1706,8,4
1710,12,4
1720,10,2
1726,10,4
1734,10,3
1736,5,4
1737,12,4
1740,7,4
1742,12,8
1744,12,2
1747,3,4
1750,12,4
1752,12,2
1763,10,4
1771,12,4
1773,7,4
1781,10,4
1788,12,4
1789,6,2
1794,10,4
1801,10,8
1810,10,2
1817,4,4
1820,12,2
1822,8,8
1826,12,4
1835,12,0
1837,8,2
1838,8,4
1844,11,4
1848,12,2
1849,5,8
1854,12,0
1858,1,4
1862,8,8
1872,12,8
1874,11,4
1876,8,3
1877,8,8
1882,8,4
1884,12,4
1888,12,4
1897,12,4
1900,11,4
1903,12,4
1905,2,2
