5,8,0
10,10,8
15,11,8
20,10,0
25,10,4
30,12,2
35,8,8
40,8,2
45,2,0
50,8,8
55,8,0
60,10,0
65,10,0
70,5,4
75,12,4
80,12,4
85,10,0
90,12,4
95,7,0
100,6,4
105,12,0
110,10,9
115,8,0
120,10,0
125,6,0
130,12,9
135,8,0
140,12,0
145,8,8
150,8,8
155,12,11
160,12,8
165,11,0
170,8,0
175,10,4
180,4,4
185,12,8
190,11,0
195,11,0
200,12,8
205,10,8
210,6,8
215,10,0
220,6,9
225,8,2
230,12,0
235,5,1
240,12,0
245,2,0
250,12,2
255,10,4
260,11,0
265,8,2
270,10,0
275,12,0
280,8,9
285,8,8
290,11,8
295,12,0
300,6,9
305,10,0
310,6,2
315,10,0
320,12,2
325,10,2
330,12,0
335,12,0
340,2,8
345,10,2
350,12,0
355,12,8
360,8,0
365,10,8
370,12,0
375,8,6
380,11,5
385,6,9
390,12,2
395,11,8
400,10,9
405,6,2
410,2,0
415,12,0
420,9,3
425,3,0
430,10,0
435,8,4
440,7,4
445,3,4
450,8,0
455,12,2
460,10,2
465,8,0
475,12,2
480,8,0
485,12,0
490,8,0
495,0,8
500,10,2
505,10,0
510,8,0
515,12,0
520,10,4
525,9,0
530,12,4
535,8,0
540,8,2
545,3,8
550,10,0
555,11,0
560,12,3
565,10,9
570,12,0
575,10,8
580,10,8
585,12,0
590,12,3
595,8,2
600,12,0
605,10,9
610,10,3
615,8,0
620,7,4
625,5,4
630,5,4
635,10,0
640,8,3
645,12,2
650,11,0
655,10,2
660,8,2
670,12,4
675,8,2
680,9,8
685,12,0
690,12,0
695,12,4
700,10,0
705,8,0
710,10,3
715,12,8
720,8,0
725,8,0
730,10,2
735,10,8
740,3,0
745,8,0
750,8,4
755,10,0
760,8,2
765,12,0
770,10,2
775,12,0
780,6,4
785,7,7
790,12,3
795,6,0
800,2,0
805,12,0
810,4,8
815,12,0
820,4,4
825,3,4
830,12,0
835,8,0
840,12,2
845,12,0
850,10,0
855,10,0
860,8,2
865,10,4
870,8,8
875,10,8
880,7,4
885,10,8
890,10,0
895,8,0
900,10,0
905,8,9
910,6,2
915,8,2
920,11,2
925,8,4
930,7,8
935,12,4
940,8,8
945,8,3
950,12,0
955,12,0
960,10,4
965,12,2
970,10,8
975,7,5
980,12,8
985,5,12
990,11,9
995,10,0
1000,8,0
1005,12,0
1010,8,3
1015,8,0
1020,12,0
1025,9,8
1030,12,3
1035,11,8
1040,12,0
1045,5,0
1050,12,0
1055,12,0
1060,11,4
1065,7,0
1070,2,0
1075,1,3
1080,12,3
1085,6,0
1090,12,4
1095,2,8
1100,10,9
1105,1,8
1110,12,0
1115,10,8
1120,12,2
1125,12,0
1130,10,2
1135,11,3
1140,12,0
1145,8,8
1150,8,2
1155,12,8
1160,1,8
1165,6,9
1170,11,4
1175,8,0
1180,10,8
1185,8,2
1190,10,2
1195,10,4
1200,2,0
1205,8,2
1210,7,2
1215,8,2
1220,11,8
1225,4,2
1230,7,0
1235,6,2
1240,12,4
1245,12,5
1250,9,4
1255,12,0
1260,12,2
1265,7,4
1270,10,0
1275,12,8
1280,9,9
1285,12,9
1290,6,8
1295,10,0
1300,10,8
1305,8,7
1310,10,3
1315,11,9
1320,12,2
1325,5,0
1330,11,8
1335,12,2
1340,12,2
1345,10,9
1350,12,4
1355,12,4
1360,10,4
1365,10,8
1370,10,8
1375,10,0
1380,12,8
1385,0,7
1390,12,0
1395,10,0
1400,10,2
1405,12,0
1410,10,9
1415,12,0
1420,8,8
1425,7,0
1430,12,0
1435,8,0
1440,12,9
1445,12,0
1450,10,5
1455,12,0
1460,8,8
1465,8,2
1470,10,2
1475,10,4
1480,10,11
1485,12,2
1490,8,4
1495,5,4
1500,6,0
1505,10,0
1510,7,0
1515,8,0
1520,10,3
1525,12,0
1530,10,9
1535,12,0
1540,10,2
1545,4,0
1550,12,9
1555,8,0
1560,12,0
1565,12,0
1570,12,8
1575,10,0
1580,12,2
1585,12,2
1590,12,4
1595,10,0
1600,12,8
1605,12,8
1610,4,8
1615,10,0
1620,11,2
1625,12,2
1630,11,0
1635,10,8
1640,12,2
1645,6,2
1650,10,2
1655,6,0
1660,8,0
1665,12,0
