1,2,12
8,12,8
15,11,12
16,10,10
17,7,8
22,4,12
23,8,8
28,12,10
30,12,10
33,8,12
35,8,8
42,4,5
52,12,12
63,10,5
65,10,12
67,12,5
72,12,12
76,8,10
80,12,8
81,10,8
84,12,10
85,10,5
91,8,8
94,8,8
95,7,12
96,10,12
98,10,12
103,8,8
110,10,10
120,10,6
121,8,5
128,10,10
130,12,12
131,8,5
134,8,10
135,8,5
137,10,10
144,12,8
145,8,8
150,8,8
152,7,5
153,12,12
158,12,5
160,12,10
170,8,10
174,10,10
180,4,12
197,6,5
200,12,12
206,8,7
207,6,10
210,6,10
212,10,12
219,8,10
225,8,12
233,8,12
239,2,8
243,10,12
246,10,8
248,12,12
255,10,5
257,6,6
260,11,12
266,8,8
268,10,12
273,2,12
282,10,10
292,10,5
304,8,12
311,8,5
312,8,8
318,12,10
330,12,12
332,10,8
334,6,10
345,10,12
351,6,12
353,8,5
356,8,5
357,12,8
368,10,8
369,6,12
371,10,8
373,10,12
378,12,5
379,8,8
387,10,8
396,5,12
407,9,8
448,11,10
449,12,12
450,8,8
451,8,8
460,10,8
468,8,12
480,8,12
483,12,12
488,6,12
490,8,5
491,8,8
494,10,12
508,8,8
524,10,12
529,12,10
536,8,12
542,10,11
543,11,12
551,8,8
556,8,8
562,8,12
570,12,10
580,10,5
583,10,10
589,5,5
590,12,12
596,10,10
597,6,6
606,11,8
608,10,12
610,10,10
617,8,5
620,7,7
621,12,12
628,8,8
632,9,8
638,10,5
640,8,12
643,8,12
645,12,5
647,11,12
657,10,10
658,10,8
662,8,12
669,10,12
670,12,5
672,10,10
673,12,5
675,8,8
676,12,12
677,10,10
685,12,12
687,4,5
693,10,12
699,5,12
700,10,12
704,12,8
709,10,12
737,8,8
742,8,8
744,12,12
745,8,8
746,8,12
748,10,10
749,8,8
753,10,12
756,12,5
764,6,12
768,10,12
769,10,10
775,12,12
777,6,10
778,3,12
780,6,10
781,8,5
783,8,12
788,8,12
800,2,8
804,5,5
813,10,12
817,8,12
828,12,10
836,6,10
839,10,12
840,12,12
841,12,12
843,6,12
845,12,10
847,12,12
859,2,10
860,8,8
864,7,5
865,10,12
869,11,12
877,11,10
884,11,10
886,11,8
887,12,10
889,12,10
892,12,12
896,10,5
902,10,12
909,4,12
910,6,8
912,8,12
919,10,12
922,10,12
923,8,10
933,5,5
934,6,10
935,12,5
936,12,12
948,8,8
951,12,12
954,10,10
957,12,10
958,1,10
959,8,12
965,12,8
970,10,8
972,11,8
980,12,10
985,5,5
988,10,12
993,12,8
995,10,12
997,4,5
1002,8,12
1007,8,12
1012,5,12
1014,8,12
1015,8,5
1022,10,8
1035,11,8
1040,12,10
1048,10,12
1051,12,12
1060,11,12
1062,8,12
1063,6,8
1064,7,12
1068,10,12
1073,12,12
1082,12,10
1095,2,10
1101,10,12
1123,12,10
1134,10,12
1140,12,12
1141,8,8
1148,12,8
1149,8,5
1157,7,5
1163,6,8
1167,8,8
1169,4,12
1181,8,8
1192,8,6
1193,12,12
1196,12,5
1215,8,5
1216,12,12
1219,8,10
1233,12,8
1245,12,10
1259,8,12
1264,10,12
1273,10,12
1281,8,12
