128
t_index	tf-idf
201	0.053346
209	0.040842
214	0.069773
243	0.102056
346	0.102496
437	0.039201
497	0.057891
500	0.067622
746	0.040842
816	0.026614
881	0.020418
1041	0.132634
1046	0.080970
1058	0.020623
1096	0.131129
1100	0.024139
1255	0.095091
1597	0.063957
1627	0.127814
1657	0.196842
1727	0.115155
1920	0.150054
1923	0.092276
1991	0.031420
2180	0.170213
2380	0.053039
2389	0.121813
2468	0.028498
2536	0.068311
2604	0.074040
2680	0.075027
2693	0.085987
2754	0.041478
2984	0.062368
3008	0.138133
3028	0.063412
3425	0.063957
3529	0.032975
3623	0.053039
3686	0.087686
3881	0.022988
3886	0.046678
4143	0.040687
4209	0.053039
4381	0.029645
4485	0.285273
4625	0.056738
4755	0.024711
4780	0.034454
5042	0.006742
5134	0.036924
5315	0.009081
5914	0.049709
5966	0.076071
6175	0.056007
6515	0.057891
6646	0.023646
6760	0.020988
6807	0.035126
6813	0.029730
6825	0.089837
6979	0.084021
7047	0.026050
7448	0.102496
7457	0.038365
7712	0.215500
7779	0.039489
7879	0.051577
7936	0.158211
7939	0.037177
7954	0.126242
8079	0.050486
8280	0.022587
8590	0.053658
8625	0.037565
8714	0.029896
8819	0.253648
8938	0.179919
9050	0.022297
9075	0.127814
9132	0.040380
9224	0.056007
9595	0.085637
9757	0.085762
9811	0.066958
9821	0.091731
9866	0.056369
9904	0.077178
9914	0.107750
10234	0.052186
10365	0.082432
10372	0.045432
10495	0.063975
10559	0.055304
10578	0.049709
10958	0.039489
11084	0.041640
11206	0.102496
11317	0.069028
11395	0.019816
11465	0.033385
11647	0.166957
11721	0.065099
11835	0.049709
11843	0.059553
11864	0.136075
11980	0.020424
11988	0.068688
12019	0.038229
12020	0.042645
12045	0.077178
12053	0.076071
12065	0.088180
12207	0.043893
12247	0.115155
12284	0.022240
12372	0.033077
12382	0.053346
12392	0.011956
12641	0.076071
12709	0.058703
12917	0.307488
12923	0.127814
13011	0.022346
13296	0.037435
13362	0.042513
13481	0.039059
13482	0.078357
