238
t_index	tf-idf
25	0.081650
79	0.024170
87	0.025384
145	0.150758
195	0.033762
196	0.037386
328	0.044264
401	0.026633
497	0.037895
503	0.015009
525	0.017052
598	0.050520
650	0.038158
687	0.020939
738	0.049112
751	0.041162
779	0.051291
787	0.035124
955	0.070532
969	0.071956
999	0.053959
1065	0.053959
1182	0.036898
1608	0.058806
1619	0.048465
1639	0.038426
1688	0.039598
1696	0.040179
1708	0.037140
1720	0.075072
1721	0.051291
1741	0.023068
1921	0.042613
1991	0.020567
2077	0.034521
2078	0.072858
2154	0.017562
2197	0.223321
2212	0.052116
2220	0.045184
2293	0.040179
2445	0.028028
2460	0.045184
2468	0.018654
2541	0.031582
2560	0.011456
2567	0.048465
2580	0.035231
2585	0.077402
2591	0.104693
2734	0.056138
2892	0.064425
2912	0.031430
2919	0.088236
2955	0.062245
3001	0.032539
3028	0.041509
3068	0.080512
3141	0.041627
3388	0.036898
3424	0.051291
3567	0.032374
3596	0.031892
3641	0.046674
3660	0.056138
3692	0.027581
3944	0.047852
3945	0.047852
3984	0.038701
3990	0.048465
4035	0.021718
4101	0.058806
4179	0.049795
4203	0.031892
4205	0.029479
4218	0.034135
4247	0.011091
4269	0.021453
4373	0.075379
4407	0.013134
4441	0.033742
4462	0.018448
4554	0.058216
4703	0.040179
4714	0.031736
4993	0.200894
5042	0.022065
5120	0.067092
5134	0.048339
5179	0.050520
5291	0.041162
5315	0.017832
5594	0.075379
5607	0.026432
5673	0.046713
5705	0.026040
5773	0.075379
5787	0.015760
5873	0.029479
5903	0.029739
5914	0.032539
5920	0.051291
5955	0.019295
6069	0.293291
6071	0.070532
6243	0.034135
6268	0.280276
6346	0.034326
6419	0.017802
6439	0.053959
6440	0.070532
6589	0.009300
6595	0.023068
6614	0.043410
6646	0.139303
6875	0.044716
6900	0.023764
6916	0.040825
7033	0.026735
7044	0.020445
7071	0.075379
7092	0.013807
7103	0.047269
7282	0.022198
7309	0.019350
7438	0.065041
7457	0.025113
7675	0.033947
7853	0.057210
7912	0.030839
7943	0.012009
7965	0.018397
7986	0.064425
8005	0.064425
8060	0.038426
8079	0.033048
8191	0.027257
8210	0.009467
8280	0.029571
8299	0.027476
8319	0.105964
8340	0.025384
8379	0.473053
8385	0.036661
8582	0.034718
8599	0.021193
8601	0.034718
8674	0.054514
8714	0.029355
8944	0.037413
8949	0.038982
8977	0.029351
9050	0.029190
9095	0.035759
9126	0.053002
9128	0.016595
9131	0.038372
9146	0.042613
9219	0.045672
9234	0.056517
9269	0.025475
9295	0.023068
9359	0.067092
9387	0.041509
9489	0.025849
9586	0.038158
9689	0.034919
9716	0.033947
9738	0.049112
9743	0.034521
9770	0.028750
9811	0.043830
9827	0.062245
9837	0.031736
9877	0.035332
10036	0.029739
10160	0.061700
10166	0.077621
10234	0.024400
10291	0.075379
10333	0.041877
10346	0.007332
10492	0.014933
10511	0.041865
10577	0.030415
10627	0.035507
10744	0.037895
10818	0.025202
10852	0.027893
10958	0.025849
10977	0.019856
11258	0.047269
11287	0.026040
11311	0.007805
11321	0.028143
11365	0.025024
11395	0.012971
11431	0.033399
11465	0.043707
11531	0.070532
11543	0.045184
11562	0.070532
11585	0.040825
11627	0.050080
11632	0.075276
11652	0.034521
11738	0.057398
11833	0.026532
11867	0.027692
11995	0.064425
12025	0.084428
12027	0.037895
12068	0.150758
12075	0.028976
12174	0.044716
12220	0.032539
12386	0.060402
12587	0.045672
12641	0.099590
12699	0.056138
12709	0.038426
12726	0.029608
12731	0.007112
12745	0.030327
12754	0.039868
12823	0.057398
12927	0.055830
13011	0.004876
13026	0.028732
13075	0.055163
13126	0.039566
13140	0.012779
13168	0.053959
13184	0.025944
13219	0.022481
13274	0.067092
13468	0.030415
13481	0.025568
