401
t_index	tf-idf
71	0.017997
87	0.017544
108	0.020286
115	0.018337
201	0.024134
343	0.043020
399	0.018407
413	0.046370
455	0.032285
526	0.025839
572	0.060858
588	0.020198
592	0.048747
676	0.017234
687	0.014471
693	0.057188
694	0.044754
729	0.089167
730	0.014215
794	0.034916
814	0.057824
829	0.026558
849	0.031174
881	0.027711
1026	0.046370
1032	0.022042
1051	0.043444
1057	0.038901
1058	0.009330
1076	0.064402
1078	0.016370
1083	0.039670
1085	0.016154
1096	0.079098
1141	0.030593
1227	0.057824
1230	0.038799
1244	0.049131
1276	0.021314
1341	0.012040
1452	0.058352
1479	0.133985
1482	0.023592
1483	0.031566
1512	0.020554
1523	0.046415
1541	0.033943
1565	0.030878
1569	0.041746
1619	0.033496
1658	0.162572
1683	0.057824
1688	0.027368
1702	0.012680
1707	0.041746
1709	0.016154
1741	0.015943
1753	0.040053
1878	0.021215
1921	0.029451
1963	0.028688
1995	0.022840
2070	0.013374
2072	0.022375
2082	0.017671
2087	0.057824
2113	0.024565
2158	0.030002
2192	0.117805
2278	0.035261
2285	0.035600
2298	0.020737
2299	0.021722
2380	0.023995
2389	0.027555
2505	0.104194
2510	0.038799
2534	0.044526
2544	0.057824
2560	0.015835
2580	0.016233
2664	0.055538
2675	0.018200
2684	0.026748
2693	0.058352
2754	0.018765
2864	0.021714
2895	0.013644
2919	0.015246
2947	0.016819
2950	0.090998
2993	0.022152
3002	0.014559
3182	0.022152
3280	0.039670
3329	0.057824
3337	0.057824
3414	0.035449
3415	0.043020
3419	0.040643
3497	0.011238
3529	0.029836
3530	0.014559
3561	0.030292
3623	0.023995
3641	0.021506
3645	0.107769
3726	0.011629
3735	0.026191
3742	0.051003
3881	0.041600
3892	0.020464
3898	0.021934
3937	0.030593
3957	0.057824
3993	0.022262
4035	0.015010
4039	0.052744
4053	0.018620
4066	0.077599
4076	0.013527
4078	0.092740
4082	0.015010
4134	0.033496
4137	0.035449
4191	0.051337
4226	0.024419
4329	0.025669
4380	0.057824
4441	0.011660
4458	0.024565
4466	0.012541
4537	0.023462
4554	0.013412
4559	0.032669
4588	0.043868
4597	0.036019
4685	0.020831
4693	0.019371
4705	0.038799
4714	0.021934
4717	0.026371
4727	0.043020
4755	0.011179
4809	0.027096
4859	0.056970
4952	0.057824
4970	0.023859
5034	0.028935
5042	0.009150
5073	0.019139
5134	0.016705
5194	0.044526
5215	0.013884
5228	0.024866
5233	0.022489
5243	0.053884
5278	0.038012
5279	0.010347
5304	0.035449
5315	0.016433
5419	0.020536
5438	0.036632
5454	0.013111
5590	0.021934
5607	0.018268
5608	0.037293
5705	0.017997
5771	0.030905
