129
t_index	tf-idf
75	0.046062
154	0.112381
237	0.038765
637	0.056191
696	0.056191
881	0.011193
977	0.031737
999	0.090382
1062	0.022563
1118	0.050588
1283	0.035689
1320	0.017642
1452	0.047140
1559	0.056191
1560	0.056191
1702	0.030731
1763	0.031311
2139	0.209714
2275	0.039122
2278	0.014243
2315	0.056191
2317	0.048071
2384	0.022391
2468	0.015623
2580	0.009835
2643	0.042311
2792	0.053956
3138	0.056191
3180	0.056191
3497	0.013618
3516	0.056191
3566	0.025828
3685	0.022477
3705	0.031522
3811	0.045191
4143	0.022305
4156	0.044390
4214	0.017123
4219	0.032690
4220	0.064825
4247	0.018578
4407	0.011000
4521	0.022739
4665	0.112381
4755	0.013547
4796	0.040590
4819	0.056191
4855	0.021032
4981	0.056191
5016	0.031522
5108	0.019770
5129	0.033390
5201	0.049251
5220	0.056191
5231	0.042957
5279	0.012538
5315	0.009957
5358	0.029245
5419	0.024886
5479	0.027678
5624	0.027252
5675	0.037072
5718	0.039588
5856	0.043648
6378	0.018671
6415	0.056191
6563	0.042311
6589	0.007789
6646	0.012963
6667	0.056191
6713	0.022563
6746	0.042366
6778	0.039021
6983	0.077354
7058	0.056191
7106	0.056191
7309	0.016206
7360	0.045191
7536	0.059896
7631	0.040590
7862	0.031311
8518	0.071377
8597	0.015197
8851	0.041704
8944	0.015667
9050	0.012223
9128	0.006949
9154	0.044390
9170	0.020452
9339	0.035606
9496	0.842858
9632	0.053956
9652	0.048071
10060	0.031522
10482	0.025949
10632	0.056191
10740	0.042957
10748	0.030319
10817	0.056191
10852	0.011680
11169	0.057497
11297	0.070742
11457	0.040077
11585	0.034192
11655	0.023963
11656	0.049595
11687	0.052131
11757	0.046062
11980	0.005598
12092	0.008320
12178	0.047016
12220	0.027252
12246	0.039588
12356	0.104262
12392	0.006554
12587	0.038251
12731	0.011913
12891	0.089845
12893	0.031957
12943	0.019575
13052	0.104902
13125	0.048071
13140	0.010702
13179	0.038639
13262	0.019705
13314	0.028912
13346	0.015032
13364	0.023963
13468	0.025473
