302
t_index	tf-idf
53	0.062311
72	0.042632
121	0.034968
124	0.121254
135	0.041715
209	0.029023
211	0.066958
227	0.039300
401	0.028913
407	0.024640
408	0.010785
438	0.030281
454	0.090826
503	0.032588
525	0.018511
586	0.022527
589	0.022327
616	0.037476
676	0.027070
687	0.022731
694	0.070297
780	0.132367
783	0.036066
789	0.058577
801	0.045848
815	0.081831
881	0.014509
898	0.106630
993	0.044685
1058	0.029310
1072	0.013365
1076	0.025290
1079	0.046260
1089	0.062311
1113	0.046260
1141	0.048053
1203	0.032868
1244	0.038585
1253	0.029942
1314	0.087069
1341	0.132384
1482	0.074114
1565	0.024251
1597	0.045449
1669	0.069939
1688	0.014329
1741	0.025042
1743	0.047581
1792	0.023289
1836	0.027458
1872	0.026694
1885	0.044320
1886	0.038585
1970	0.065572
1971	0.076569
1991	0.022327
2040	0.054057
2070	0.021006
2082	0.111024
2091	0.042632
2097	0.044320
2109	0.045874
2240	0.121014
2276	0.051948
2285	0.027959
2339	0.072835
2341	0.046686
2355	0.103896
2384	0.029023
2471	0.218505
2560	0.037309
2580	0.012749
2644	0.042319
2660	0.054719
2667	0.030427
2809	0.050914
2852	0.048053
2864	0.022738
2924	0.081172
2951	0.102166
3050	0.033957
3078	0.065146
3087	0.030931
3090	0.046686
3099	0.031456
3183	0.042952
3233	0.034968
3240	0.062311
3304	0.036258
3315	0.051948
3363	0.029942
3438	0.054844
3529	0.023432
3551	0.027959
3668	0.090826
3685	0.087403
3692	0.029942
3713	0.052613
3762	0.027262
3881	0.016336
3892	0.032143
3930	0.081719
3959	0.042632
3968	0.068812
3977	0.115650
3984	0.084027
3987	0.144974
3998	0.090123
4006	0.051948
4039	0.041424
4046	0.050134
4124	0.058046
4138	0.026881
4144	0.112427
4247	0.036122
4368	0.041715
4369	0.041424
4381	0.021066
4407	0.014258
4421	0.051315
4441	0.018315
4462	0.020027
4547	0.053315
4554	0.105331
4574	0.065572
4581	0.085904
4717	0.020711
4855	0.027262
4859	0.014914
4968	0.067784
5034	0.045449
5041	0.047581
5042	0.004791
5142	0.062382
5328	0.053950
5357	0.045848
5375	0.059706
5409	0.027070
5427	0.072835
5479	0.035876
5595	0.034453
5607	0.057389
5666	0.063181
5705	0.028269
5787	0.034219
5861	0.024720
5904	0.057538
5909	0.048543
5932	0.030804
5992	0.053234
6000	0.026975
6031	0.072516
6339	0.050711
6343	0.043281
6372	0.046260
6378	0.012101
6422	0.026510
6515	0.041138
6519	0.032868
6589	0.010096
6663	0.058577
6760	0.059656
6784	0.033479
6807	0.024961
6843	0.058577
7049	0.081831
7210	0.034622
7263	0.035876
7355	0.072835
7394	0.028165
7409	0.047894
7438	0.035304
7622	0.018610
7716	0.019117
7799	0.011921
7865	0.030062
7869	0.020251
7889	0.029247
7943	0.026074
7997	0.022327
8027	0.090826
8104	0.051948
8209	0.014293
8210	0.226109
8222	0.042014
8236	0.057538
8280	0.032102
8313	0.074640
8340	0.027556
8349	0.029247
8365	0.033323
8422	0.023798
8469	0.049052
8475	0.076569
8597	0.019699
8618	0.033636
8713	0.056329
8714	0.021245
8734	0.042014
8779	0.090826
8823	0.063839
8864	0.042132
8984	0.120490
9002	0.019917
9042	0.098104
9043	0.043281
9088	0.090826
9198	0.037057
9205	0.092520
9283	0.054844
9339	0.023077
9384	0.021248
9550	0.060943
9625	0.027656
9695	0.088639
9702	0.085440
9717	0.025542
9725	0.072835
9812	0.062311
9821	0.026074
9867	0.071394
9924	0.079598
10086	0.090826
10124	0.051948
10160	0.022327
10234	0.121847
10237	0.038757
10284	0.062311
10334	0.032573
10346	0.007960
10425	0.057538
10492	0.048633
10556	0.056123
10594	0.046260
10627	0.057820
10701	0.076569
10724	0.045055
10802	0.025542
10823	0.042632
10852	0.015140
10878	0.033957
10977	0.021556
11103	0.101422
11108	0.039300
11122	0.032002
11160	0.038819
11161	0.057538
11205	0.023147
11311	0.008473
11395	0.014081
11424	0.118990
11442	0.090826
11584	0.027756
11639	0.047581
11763	0.015179
11803	0.043964
11833	0.028803
11867	0.060124
11921	0.065615
11922	0.042319
11980	0.021770
12065	0.062662
12075	0.031456
12092	0.010785
12117	0.065572
12164	0.021066
12179	0.065572
12203	0.058577
12220	0.035324
12225	0.040586
12229	0.040056
12418	0.050134
12519	0.056577
12534	0.051315
12598	0.013907
12611	0.046260
12669	0.081831
12731	0.046326
12745	0.065845
12806	0.090826
12820	0.090826
12851	0.049582
12943	0.025373
13011	0.031758
13051	0.035212
13075	0.119769
13083	0.068905
13092	0.031191
13097	0.058949
13124	0.034794
13131	0.053315
13138	0.023650
13141	0.036651
13155	0.021126
13238	0.036258
13295	0.030804
13346	0.038969
13362	0.010070
13441	0.039398
13442	0.083571
13450	0.024562
13461	0.032428
