68
t_index	tf-idf
121	0.085974
221	0.084706
386	0.124678
720	0.094867
940	0.086848
1032	0.085123
1051	0.083887
1184	0.085123
1317	0.121902
1782	0.089624
2046	0.153198
2082	0.068241
2139	0.044556
2397	0.072750
2479	0.059435
2542	0.141465
2738	0.097231
3002	0.337341
3641	0.041525
3968	0.056394
3974	0.126163
4506	0.116983
4639	0.086408
4737	0.071356
4867	0.084294
5042	0.011779
5315	0.031730
5337	0.166135
5358	0.093202
5404	0.130806
5491	0.042065
5787	0.042065
5804	0.229564
5810	0.077669
6156	0.129356
6200	0.066790
6209	0.139100
6595	0.061569
6641	0.136899
7047	0.045512
7289	0.089144
7453	0.055718
7539	0.089144
7603	0.073325
7779	0.137983
7943	0.064106
9050	0.038955
9128	0.022146
9439	0.228145
9823	0.087747
9829	0.282194
9966	0.129356
10031	0.132905
10060	0.100457
10455	0.362424
10551	0.209282
10597	0.056394
11178	0.085974
11274	0.121902
11395	0.034620
11432	0.083887
11763	0.074636
11980	0.035683
12080	0.124678
12933	0.092665
13244	0.101845
13434	0.025853
13461	0.079728
