122
t_index	tf-idf
28	0.046219
93	0.058966
438	0.022998
525	0.028118
799	0.069036
801	0.069643
816	0.028727
848	0.094649
881	0.022039
1062	0.044425
1078	0.039057
1436	0.189298
1494	0.042625
1597	0.069036
1603	0.050384
1836	0.041708
1973	0.140537
1991	0.033915
2181	0.099603
2258	0.078908
2313	0.105181
2318	0.066255
2375	0.054783
2470	0.221208
2660	0.041559
2805	0.124300
2889	0.047579
3013	0.048192
3057	0.136895
3074	0.031020
3087	0.046984
3131	0.067321
3141	0.034321
3206	0.052591
3497	0.026813
3950	0.053932
3954	0.154058
3968	0.034841
3987	0.031459
4150	0.055372
4244	0.139285
4419	0.034424
4831	0.053116
4832	0.033320
4838	0.077029
5042	0.014554
5092	0.221271
5215	0.033126
5279	0.024687
5674	0.073736
5744	0.066781
6493	0.235864
6760	0.022654
7225	0.027747
7438	0.080439
7453	0.034424
7518	0.116307
7601	0.065677
7609	0.084579
7716	0.029039
7915	0.066255
7954	0.022711
8045	0.085939
8092	0.085939
8093	0.127636
8130	0.061650
8191	0.044947
8208	0.042314
8210	0.031223
8212	0.090693
8222	0.063818
8313	0.113377
8597	0.029922
8718	0.047781
8774	0.096971
9131	0.031638
9482	0.049926
9626	0.040130
9650	0.042009
9770	0.047409
9822	0.072275
9823	0.054212
9852	0.050618
9869	0.049040
9881	0.039720
9907	0.223527
10144	0.298810
10166	0.031999
10189	0.077082
10234	0.016094
10346	0.036271
10371	0.088978
10445	0.092572
10600	0.033223
10679	0.069036
10802	0.038797
10818	0.041559
10852	0.022998
10866	0.139285
11150	0.248599
11254	0.058966
11311	0.012870
11395	0.021389
11415	0.137964
11530	0.077946
11540	0.225156
11550	0.116307
11763	0.023056
11788	0.275928
11980	0.011023
12019	0.041265
12137	0.027096
12180	0.055978
12598	0.021124
12731	0.011728
12848	0.027239
12875	0.049258
13011	0.012060
13179	0.038039
13336	0.024437
13359	0.073736
13362	0.061185
