53
t_index	tf-idf
406	0.171964
1010	0.058553
1470	0.094583
1893	0.366833
1983	0.066541
2077	0.063800
2178	0.101804
2211	0.059078
2413	0.095052
2570	0.089480
2668	0.077600
2676	0.095599
3074	0.139820
3178	0.062802
3261	0.059972
3275	0.148373
3285	0.061452
3601	0.109399
4247	0.117187
4290	0.163411
4491	0.097182
4590	0.092638
4712	0.048032
4784	0.094583
4857	0.185275
5052	0.076700
5129	0.039112
5311	0.025488
5584	0.016923
5755	0.044869
6081	0.107154
6219	0.054933
6256	0.046536
6544	0.081118
7063	0.082494
7412	0.086988
7715	0.059433
7865	0.078213
8840	0.169334
8858	0.060336
9377	0.023622
9415	0.146025
9915	0.107886
10179	0.617939
10471	0.013893
10581	0.020874
11116	0.067885
11328	0.200802
11798	0.093596
11939	0.128639
12054	0.112643
13284	0.046172
13689	0.095087
