323
t_index	tf-idf
167	0.056169
168	0.056169
286	0.033904
492	0.051637
494	0.135522
524	0.037286
684	0.008317
698	0.063107
716	0.021483
762	0.059049
842	0.037436
852	0.044373
925	0.017851
951	0.042350
967	0.017530
973	0.092364
974	0.036142
977	0.046999
1017	0.073388
1026	0.022382
1062	0.022819
1072	0.040575
1096	0.072924
1129	0.018881
1158	0.011189
1254	0.031725
1328	0.026313
1335	0.022603
1339	0.022555
1344	0.052111
1349	0.020613
1353	0.019503
1377	0.026457
1550	0.053936
1553	0.025818
1579	0.053936
1733	0.048053
1788	0.074692
1801	0.022468
1901	0.025008
1959	0.035358
2028	0.024258
2077	0.018761
2148	0.020586
2194	0.040608
2257	0.049232
2311	0.037058
2313	0.028901
2428	0.044110
2457	0.049232
2475	0.052111
2538	0.044373
2539	0.191184
2569	0.025120
2576	0.022730
2585	0.056169
2753	0.084590
2758	0.059049
2759	0.065645
2794	0.034751
2814	0.026440
2833	0.010307
2850	0.068921
2897	0.049232
2939	0.023465
3121	0.017535
3142	0.030308
3154	0.016528
3165	0.031299
3171	0.026313
3284	0.039573
3285	0.054212
3343	0.046999
3403	0.017425
3560	0.037436
3627	0.034461
3639	0.063020
3671	0.059049
3679	0.022819
3715	0.057801
3769	0.013613
3801	0.018071
3898	0.027813
3992	0.035358
4000	0.014087
4081	0.063107
4092	0.052111
4110	0.073388
4152	0.028738
4159	0.031945
4293	0.028901
4397	0.044764
4401	0.023183
4428	0.026187
4471	0.034751
4476	0.026700
4487	0.034234
4542	0.017960
4547	0.063107
4654	0.032492
4678	0.010995
4734	0.015445
4738	0.045575
4828	0.041116
4849	0.033124
4857	0.054483
4937	0.038663
5008	0.022382
5026	0.027084
5080	0.010941
5103	0.016917
5311	0.003748
5333	0.042941
5364	0.042941
5378	0.019763
5380	0.059049
5441	0.040575
5479	0.075656
5536	0.036343
5541	0.019064
5584	0.004976
5648	0.024467
5651	0.022642
5676	0.020876
5679	0.112307
5686	0.049753
5719	0.015882
5744	0.110669
5750	0.028551
5805	0.048053
5829	0.045174
5876	0.038663
5923	0.037436
5970	0.021801
6112	0.049232
6125	0.019064
6147	0.161808
6164	0.021801
6181	0.026833
6232	0.066386
6289	0.076474
6356	0.029937
6368	0.032636
6389	0.053936
6473	0.042295
6484	0.032636
6502	0.037436
6514	0.038237
6544	0.023854
6596	0.021251
6604	0.040575
6639	0.035675
6645	0.018664
6646	0.039573
6666	0.056169
6849	0.026440
6851	0.034751
6856	0.023357
6911	0.018127
6932	0.022297
6987	0.049146
7013	0.021175
7068	0.045174
7088	0.030891
7165	0.042350
7178	0.059049
7198	0.030308
7311	0.014276
7338	0.025233
7353	0.011559
7412	0.025580
7487	0.040062
7489	0.014087
7490	0.033378
7573	0.048599
7599	0.049232
7603	0.032170
7631	0.032400
7671	0.018468
7694	0.064215
7799	0.059049
7863	0.033344
7865	0.045999
7935	0.098464
7938	0.028420
7944	0.162300
8021	0.070044
8023	0.030498
8030	0.277013
8148	0.028112
8174	0.057156
8175	0.025818
8177	0.053936
8197	0.026063
8208	0.277013
8227	0.015402
8348	0.041688
8435	0.028901
8462	0.021483
8463	0.044091
8471	0.028738
8537	0.006189
8566	0.028174
8642	0.045174
8659	0.049232
8846	0.219096
8855	0.084590
8873	0.046999
8901	0.029937
8903	0.040062
8933	0.045639
8958	0.112339
8972	0.008192
9071	0.029066
9172	0.029580
9196	0.082165
9381	0.022129
9419	0.061332
9480	0.031725
9548	0.063107
9586	0.017797
9740	0.040575
9741	0.052111
9752	0.043631
9807	0.023465
9837	0.021328
10016	0.045174
10040	0.010054
10068	0.024054
10156	0.033638
10204	0.017016
10212	0.045174
10233	0.038663
10263	0.083376
10265	0.040575
10266	0.029937
10295	0.042295
10308	0.037436
10327	0.091495
10358	0.028420
10403	0.016246
10435	0.144160
10471	0.032684
10518	0.028738
10580	0.053936
10581	0.006138
10685	0.020374
10727	0.012502
10800	0.048934
10802	0.029757
10832	0.053067
10841	0.015531
10847	0.042655
10862	0.014863
10870	0.085882
10968	0.063107
11002	0.053401
11003	0.041116
11011	0.070756
11088	0.023352
11094	0.050569
11147	0.049232
11206	0.037436
11263	0.046045
11320	0.045639
11325	0.022642
11359	0.021882
11361	0.034179
11364	0.040575
11373	0.040575
11412	0.029580
11433	0.038663
11448	0.029234
11461	0.110082
11550	0.047122
11559	0.022046
11633	0.056169
11648	0.044373
11664	0.083885
11665	0.026313
11666	0.031725
11882	0.139003
11884	0.057801
11887	0.023954
11894	0.020444
11968	0.103759
11995	0.021483
12092	0.081724
12093	0.018643
12097	0.050569
12161	0.220202
12215	0.016789
12223	0.018821
12225	0.015749
12263	0.012566
12327	0.033268
12340	0.059874
12371	0.027513
12477	0.037058
12571	0.074871
12616	0.029234
12626	0.019655
12831	0.010725
12964	0.005954
13010	0.052111
13023	0.039573
13054	0.063451
13103	0.052111
13244	0.020410
13268	0.027962
13284	0.040732
13343	0.025850
13357	0.107331
13371	0.036478
13373	0.010698
13374	0.056530
13388	0.015445
13533	0.020515
13551	0.028901
13562	0.130894
13571	0.024788
13598	0.007987
13674	0.016219
