230
t_index	tf-idf
25	0.187047
76	0.047953
82	0.029717
328	0.050701
383	0.037270
408	0.011379
417	0.080788
498	0.061805
524	0.039099
525	0.039062
589	0.023557
644	0.076848
646	0.024423
687	0.023983
694	0.024724
719	0.095831
777	0.064302
780	0.017458
816	0.039908
849	0.051664
881	0.045926
969	0.041210
1032	0.036530
1051	0.036000
1320	0.096512
1328	0.095831
1369	0.076848
1512	0.034064
1688	0.015119
1810	0.043111
1935	0.023769
2036	0.050701
2070	0.044327
2082	0.029285
2164	0.044014
2197	0.095923
2325	0.053505
2369	0.028362
2384	0.030622
2530	0.182127
2560	0.026243
2561	0.131489
2580	0.026903
2591	0.023983
2665	0.036174
2864	0.035986
2882	0.025998
3008	0.034523
3226	0.123610
3341	0.048374
3370	0.043111
3389	0.095831
3409	0.031220
3424	0.058749
3447	0.104627
3454	0.107010
3491	0.123610
3574	0.043405
3641	0.053461
3695	0.073793
3726	0.019273
3835	0.034998
3881	0.017236
3950	0.037462
4151	0.046021
4191	0.127620
4203	0.109590
4205	0.033766
4219	0.022354
4319	0.046762
4381	0.088908
4407	0.105304
4425	0.065744
4462	0.021131
4512	0.038053
4554	0.022227
4581	0.045319
4703	0.322149
4714	0.036351
4802	0.076848
4859	0.047208
4868	0.080788
4869	0.058749
4903	0.069186
4962	0.080788
4979	0.086340
4993	0.138064
5042	0.005055
5108	0.027039
5126	0.052896
5200	0.071296
5315	0.034042
5419	0.017017
5461	0.071296
5491	0.018052
5810	0.033331
5909	0.051218
5951	0.053505
5992	0.018722
6000	0.028461
6069	0.125977
6070	0.104627
6204	0.030622
6268	0.053505
6378	0.038302
6379	0.054142
6577	0.031099
6599	0.023769
6609	0.041992
6614	0.049722
6646	0.035458
6656	0.045356
6665	0.030506
6670	0.020502
6706	0.067532
7033	0.030622
7074	0.023145
7184	0.073793
7300	0.023628
7309	0.088655
7435	0.092043
7438	0.037249
7483	0.050852
7670	0.043706
7683	0.062996
7778	0.040231
7779	0.029608
7823	0.086340
7899	0.071296
7913	0.041210
7943	0.055021
7951	0.047544
8085	0.039997
8138	0.027684
8171	0.086340
8191	0.031220
8210	0.021688
8280	0.016935
8299	0.031472
8319	0.097098
8379	0.295549
8575	0.192905
8599	0.048549
8600	0.062996
8714	0.011208
8830	0.052314
8879	0.049722
8895	0.038053
8938	0.089932
8944	0.021427
9050	0.050152
9128	0.009504
9131	0.021976
9269	0.058359
9489	0.029608
9507	0.045666
9725	0.076848
9747	0.036711
9791	0.057036
9821	0.013755
9829	0.030276
9849	0.032910
10010	0.044981
10036	0.034064
10120	0.033049
10138	0.052314
10161	0.045666
10163	0.048809
10234	0.033538
10333	0.047966
10344	0.033049
10346	0.025194
10488	0.086340
10492	0.085521
10495	0.023983
10501	0.028867
10606	0.021249
10643	0.057036
10768	0.036530
10852	0.015975
10880	0.027312
10952	0.049258
11059	0.066378
11108	0.041466
11128	0.038256
11149	0.056253
11205	0.024423
11215	0.047953
11364	0.086340
11395	0.014857
11465	0.050063
11605	0.023213
11627	0.114725
11632	0.043111
11643	0.080788
11652	0.039541
11697	0.045666
11764	0.029392
11792	0.062996
11827	0.071296
11980	0.007657
12019	0.028663
12020	0.031974
12021	0.026683
12028	0.017192
12164	0.022227
12167	0.025750
12219	0.043111
12337	0.051218
12372	0.049600
12391	0.054142
12392	0.008964
12551	0.067357
12563	0.060709
12641	0.114071
12709	0.044014
12883	0.056330
12927	0.095923
12990	0.049144
13011	0.008377
13061	0.073793
13110	0.017683
13138	0.024954
13140	0.014637
13219	0.025750
13233	0.029285
13287	0.036711
13336	0.016974
13459	0.073793
13468	0.104512
