280
t_index	tf-idf
89	0.033218
103	0.048348
206	0.338946
407	0.017034
408	0.014910
418	0.037369
490	0.112226
498	0.040494
514	0.035473
681	0.037369
697	0.042129
780	0.011438
807	0.043075
811	0.170933
881	0.020060
932	0.032577
1006	0.037913
1051	0.165106
1052	0.063958
1072	0.027717
1076	0.017482
1085	0.017540
1144	0.044054
1154	0.019911
1225	0.028438
1253	0.020699
1276	0.023143
1452	0.021120
1483	0.034275
1512	0.044636
1513	0.055743
1563	0.096696
1652	0.026055
1688	0.009905
1702	0.013768
1746	0.157091
1775	0.032577
1823	0.038492
1835	0.028438
1886	0.026674
1910	0.134177
1912	0.021562
1918	0.018200
1946	0.035056
2117	0.034275
2158	0.032577
2217	0.037913
2285	0.019327
2380	0.026055
2560	0.017194
2580	0.008813
2591	0.047140
2620	0.056568
2858	0.086512
2864	0.007859
2950	0.039523
2958	0.082549
3094	0.040494
3268	0.032577
3294	0.044131
3339	0.019327
3354	0.037913
3363	0.041397
3383	0.030890
3387	0.041274
3430	0.028057
3478	0.030152
3530	0.031617
3608	0.042240
3726	0.025255
3813	0.029043
3829	0.084736
3888	0.020949
4035	0.016299
4079	0.042129
4082	0.016299
4116	0.071822
4143	0.039974
4150	0.025200
4214	0.030687
4247	0.024970
4269	0.016099
4305	0.041274
4390	0.029043
4438	0.022027
4441	0.012661
4466	0.068088
4477	0.042129
4481	0.027168
4521	0.020375
4537	0.025476
4563	0.023817
4577	0.029692
4588	0.023817
4652	0.159089
4693	0.021034
4755	0.012139
4809	0.019614
4831	0.024173
4832	0.030328
4855	0.056538
4887	0.176397
4960	0.074738
4986	0.023474
5031	0.037369
5042	0.006624
5126	0.034657
5146	0.023587
5272	0.017089
5279	0.011235
5315	0.031226
5368	0.059385
5385	0.040593
5404	0.018389
5419	0.044598
5454	0.014237
5501	0.113738
5590	0.023817
5593	0.052931
5617	0.044131
5621	0.030392
5756	0.026205
5961	0.039776
6147	0.028837
6283	0.032577
6346	0.025761
6383	0.020218
6410	0.054000
6416	0.032892
6464	0.105167
6483	0.037913
6589	0.034895
6599	0.015573
6644	0.032497
6760	0.010310
6776	0.029471
6807	0.017255
6825	0.044131
6851	0.014646
6897	0.047173
6899	0.051521
6900	0.035668
6901	0.037962
6991	0.023655
7020	0.039111
7047	0.012797
7092	0.020724
7116	0.033218
7132	0.033909
7149	0.045860
7174	0.287287
7175	0.029692
7200	0.099727
7250	0.056568
7282	0.033317
7309	0.043564
7322	0.046712
7534	0.017775
7591	0.020617
7594	0.040494
7601	0.014945
7607	0.031694
7704	0.042129
7716	0.013216
7799	0.041205
7884	0.016248
7889	0.020218
7939	0.018263
7965	0.013806
7997	0.015435
8037	0.029919
8081	0.036371
8238	0.023701
8272	0.019327
8280	0.016644
8299	0.041240
8308	0.101021
8625	0.018453
8642	0.026835
8771	0.030152
8884	0.114296
8885	0.027168
8896	0.045329
8927	0.064201
9057	0.029919
9144	0.026359
9339	0.015953
9374	0.100671
9446	0.032577
9467	0.166092
9489	0.038797
9580	0.067484
9609	0.045329
9646	0.046287
9770	0.010788
9774	0.096696
9778	0.033218
9983	0.015253
10120	0.021653
10126	0.042129
10166	0.029126
10173	0.119327
10230	0.065155
10234	0.036622
10277	0.161366
10330	0.038492
10338	0.025065
10346	0.005502
10462	0.037913
10469	0.137150
10495	0.031427
10496	0.081503
10515	0.096820
10544	0.225913
10545	0.040494
10582	0.031979
10597	0.063425
10599	0.048348
10606	0.139217
10612	0.019118
10624	0.032273
10627	0.013323
10768	0.023934
10777	0.040494
10802	0.035313
10852	0.041866
10921	0.184512
11082	0.027872
11085	0.027690
11305	0.017255
11441	0.034657
11461	0.037913
11574	0.037369
11697	0.029919
11706	0.035911
11893	0.029919
11980	0.010033
11990	0.014117
11993	0.058626
12028	0.011264
12048	0.046712
12053	0.037369
12092	0.037276
12112	0.027690
12124	0.011149
12125	0.035473
12160	0.021120
12167	0.016871
12170	0.037369
12204	0.137564
12207	0.021562
12227	0.028636
12311	0.038492
12347	0.017034
12387	0.029255
12392	0.005873
12446	0.046712
12655	0.040494
12731	0.016012
12745	0.011380
12842	0.030638
12848	0.037189
12883	0.036906
12983	0.076984
13011	0.021954
13026	0.021562
13075	0.020699
13110	0.011586
13138	0.016349
13155	0.014604
13179	0.017311
13255	0.036526
13261	0.103971
13262	0.088283
13315	0.020949
13323	0.056568
13336	0.011121
13362	0.006961
13434	0.050884
13452	0.033218
