348
t_index	tf-idf
337	0.064408
344	0.057327
358	0.020652
474	0.037450
502	0.027117
582	0.071488
640	0.051976
677	0.038788
684	0.008488
717	0.023834
751	0.034331
782	0.012825
844	0.060266
867	0.049943
868	0.035147
974	0.018443
1010	0.035147
1084	0.071488
1178	0.034066
1201	0.040887
1216	0.027803
1349	0.010519
1355	0.060713
1373	0.171132
1377	0.040504
1461	0.027251
1553	0.052701
1554	0.043826
1696	0.083927
1728	0.024047
1757	0.029167
1782	0.029837
1937	0.057327
1962	0.011278
1993	0.021382
2036	0.026228
2077	0.019148
2148	0.021010
2158	0.031127
2181	0.052457
2189	0.055048
2194	0.020723
2325	0.033068
2333	0.041411
2352	0.058993
2413	0.014264
2460	0.106401
2549	0.058124
2556	0.022006
2566	0.050159
2624	0.126936
2655	0.022844
2660	0.034066
2716	0.023949
2750	0.019027
2756	0.083927
2761	0.037822
2833	0.010519
2852	0.050172
2863	0.035782
2875	0.041411
2887	0.036086
2917	0.040887
2968	0.040389
3026	0.023199
3111	0.030742
3121	0.017897
3205	0.064408
3206	0.041588
3252	0.054772
3261	0.017999
3280	0.045288
3442	0.028238
3521	0.044531
3537	0.035772
3580	0.214464
3581	0.085095
3715	0.029496
3820	0.038608
3870	0.018163
3880	0.024047
3910	0.132936
3913	0.053453
3914	0.033309
4000	0.028755
4012	0.037092
4035	0.075644
4113	0.027523
4154	0.051430
4262	0.027523
4326	0.023020
4349	0.016724
4384	0.027251
4411	0.063472
4476	0.027251
4478	0.025189
4520	0.009477
4525	0.043167
4678	0.011222
4686	0.071488
4690	0.017837
4764	0.049044
4784	0.056774
4809	0.029006
4826	0.016581
4988	0.032602
5016	0.055048
5018	0.118379
5026	0.013821
5051	0.019209
5080	0.022332
5129	0.035216
5147	0.055048
5186	0.024759
5191	0.057327
5311	0.022949
5365	0.039914
5447	0.060266
5467	0.050247
5494	0.030742
5512	0.033309
5548	0.025584
5584	0.050790
5620	0.041411
5686	0.012695
5697	0.043167
5719	0.016209
5750	0.014570
5854	0.027117
5938	0.038207
5939	0.037822
6005	0.021232
6095	0.064408
6106	0.043826
6210	0.023852
6219	0.016487
6328	0.040887
6380	0.039914
6491	0.034603
6530	0.033555
6546	0.046105
6701	0.042547
6720	0.032160
6728	0.289745
6862	0.019710
6913	0.052901
6937	0.015294
6943	0.028692
6980	0.022931
6983	0.027386
7051	0.026351
7096	0.024447
7118	0.016676
7121	0.058012
7161	0.026855
7164	0.040611
7183	0.039025
7308	0.052409
7388	0.029837
7403	0.071488
7412	0.026107
7415	0.093988
7416	0.095935
7534	0.028387
7535	0.086333
7546	0.018967
7694	0.021846
7700	0.013894
7719	0.321867
7733	0.032379
7745	0.037934
7746	0.035171
7765	0.049044
7807	0.036086
7863	0.051047
7927	0.026855
7961	0.016820
8042	0.022333
8090	0.039039
8103	0.037450
8216	0.047072
8227	0.031439
8357	0.047968
8377	0.060266
8436	0.046105
8448	0.023290
8462	0.043852
8463	0.033750
8464	0.064715
8479	0.033068
8528	0.022006
8556	0.023477
8562	0.031528
8566	0.028755
8577	0.162975
8585	0.102197
8607	0.023020
8620	0.042547
8677	0.080778
8821	0.039025
8849	0.030012
8856	0.015505
8858	0.036217
8860	0.029665
8882	0.064408
8972	0.058525
8975	0.047968
8976	0.024759
8977	0.046105
9008	0.023474
9036	0.086333
9185	0.018274
9196	0.016772
9202	0.015984
9235	0.050159
9259	0.031353
9309	0.110096
9377	0.035448
9380	0.016393
9381	0.022585
9383	0.055046
9393	0.030012
9407	0.022844
9449	0.035772
9542	0.019710
9584	0.028692
9588	0.083837
9637	0.027251
9684	0.055606
9822	0.064408
9847	0.032160
9861	0.043167
9910	0.057327
9962	0.088489
9989	0.036848
10040	0.010261
10085	0.031528
10100	0.020582
10129	0.015720
10142	0.039025
10257	0.029496
10355	0.073961
10397	0.035147
10400	0.036411
10409	0.100664
10422	0.065777
10423	0.059912
10471	0.041698
10568	0.071564
10573	0.028538
10581	0.018795
10606	0.046105
10610	0.026727
10620	0.053186
10622	0.061483
10626	0.053186
10704	0.058559
10736	0.021534
10788	0.028091
10791	0.022087
10805	0.064319
10810	0.031734
10812	0.077964
10813	0.027803
10982	0.030932
11011	0.036107
11031	0.075644
11037	0.050247
11054	0.043069
11078	0.032160
11088	0.023834
11194	0.022087
11277	0.069767
11325	0.023109
11364	0.041411
11388	0.022585
11545	0.040014
11559	0.045000
11629	0.022166
11658	0.037462
11661	0.053186
11690	0.081775
11698	0.018673
11714	0.026107
11731	0.037822
11745	0.030932
11805	0.040887
11814	0.025079
11835	0.086580
11859	0.014264
11868	0.023949
11968	0.026475
11975	0.064408
11990	0.047968
12005	0.059715
12063	0.043167
12092	0.027803
12093	0.038054
12096	0.023661
12108	0.045288
12115	0.046994
12215	0.005712
12327	0.008488
12333	0.071488
12386	0.033555
12394	0.024047
12397	0.016581
12401	0.019209
12456	0.032604
12457	0.039025
12461	0.032604
12518	0.024878
12537	0.092211
12573	0.040389
12626	0.013374
12757	0.030554
12844	0.072821
12851	0.053186
13047	0.064408
13114	0.044531
13115	0.021010
13175	0.019971
13194	0.026855
13208	0.024654
13222	0.073322
13225	0.057695
13227	0.097812
13244	0.010415
13285	0.053512
13304	0.023567
13320	0.016820
13412	0.019710
13418	0.022168
13442	0.025189
13483	0.022250
13497	0.036411
13499	0.020103
13508	0.071488
13532	0.024245
13533	0.020938
13555	0.066137
13565	0.064408
13573	0.050649
13583	0.015336
13598	0.081514
13608	0.064408
13732	0.071488
13759	0.040887
