139
t_index	tf-idf
107	0.044050
147	0.132690
155	0.098821
217	0.035055
399	0.046882
438	0.049101
571	0.061828
572	0.155002
693	0.048552
809	0.086451
811	0.057278
881	0.047053
932	0.076415
1072	0.021671
1100	0.027815
1632	0.106327
1737	0.085314
1746	0.147392
1911	0.106327
1993	0.134338
2032	0.073068
2190	0.090288
2278	0.059873
2375	0.058481
2380	0.061115
2479	0.039199
2560	0.020165
2590	0.060425
2591	0.036858
2907	0.054800
2947	0.042838
2976	0.073068
3072	0.147276
3147	0.054034
3388	0.064952
3433	0.084234
3451	0.064535
3675	0.073068
3762	0.044206
3888	0.049139
3894	0.096815
3968	0.037193
4075	0.109571
4111	0.056141
4214	0.071980
4247	0.039048
4264	0.077919
4381	0.034159
4458	0.062567
4588	0.055865
4621	0.053055
4755	0.028474
4808	0.147276
4809	0.023004
4970	0.060767
4971	0.177860
5042	0.015537
5117	0.147276
5134	0.085092
5368	0.069648
5419	0.026153
5589	0.091740
5966	0.087654
6144	0.354309
6147	0.135284
6329	0.044683
6419	0.094011
6589	0.032741
6760	0.024183
6813	0.034257
6867	0.059757
6876	0.067738
6900	0.041833
6991	0.027743
7092	0.024305
7141	0.113407
7175	0.069648
7196	0.098821
7292	0.077153
7516	0.118103
7591	0.048360
7716	0.030999
7728	0.132690
7799	0.019330
7965	0.097155
7997	0.072408
8138	0.042546
8280	0.013013
8308	0.029620
8316	0.056419
8727	0.091740
8731	0.062567
8885	0.063726
8988	0.124157
9002	0.032296
9042	0.159077
9132	0.046529
9387	0.073068
9595	0.049339
9607	0.109571
9776	0.063332
9837	0.055865
9950	0.147276
10024	0.060767
10406	0.071288
10606	0.032655
10750	0.132690
10768	0.056141
10775	0.037193
10921	0.061828
11432	0.055326
11495	0.052120
11517	0.109571
11636	0.049339
11693	0.132690
11774	0.041007
11835	0.057278
11852	0.118103
11881	0.055865
11893	0.210541
11980	0.058835
12020	0.049139
12092	0.034975
12137	0.028925
12160	0.049540
12164	0.068318
12196	0.074343
12218	0.147276
12330	0.073068
12392	0.027552
12691	0.124157
12731	0.012520
13011	0.042913
13146	0.091740
13283	0.070727
13315	0.049139
13346	0.063188
13362	0.032657
13434	0.034102
