149
t_index	tf-idf
235	0.079042
366	0.072960
384	0.038131
445	0.044320
489	0.059156
575	0.048258
684	0.028554
727	0.052688
774	0.086807
782	0.021570
798	0.032620
926	0.067133
983	0.185176
1062	0.039172
1096	0.025036
1097	0.063614
1121	0.050184
1335	0.019401
1339	0.038718
1789	0.053375
1983	0.033590
2211	0.059645
2266	0.029558
2303	0.076172
2349	0.080679
2550	0.071563
2668	0.039172
2676	0.048258
2814	0.090776
2833	0.088463
2852	0.033755
3178	0.031702
3181	0.041292
3272	0.042000
3347	0.040948
3769	0.023368
3802	0.030274
3957	0.096422
4009	0.054460
4222	0.112875
4308	0.031116
4401	0.039797
4476	0.045834
4520	0.015940
4712	0.024246
4738	0.026078
4835	0.045610
4857	0.046763
4858	0.493322
4885	0.101364
4892	0.043315
5129	0.039488
5186	0.041642
5235	0.101364
5278	0.101364
5311	0.012866
5378	0.033925
5541	0.032725
5584	0.059798
5592	0.052027
5690	0.064937
5973	0.062387
6049	0.022650
6072	0.074898
6122	0.108330
6154	0.108330
6157	0.101364
6173	0.064263
6214	0.064937
6256	0.023491
6264	0.035711
6381	0.097573
6382	0.117344
6987	0.042182
7013	0.036349
7032	0.060167
7255	0.022650
7311	0.024506
7651	0.037285
7866	0.089455
7881	0.112875
7885	0.024637
7952	0.115486
8172	0.108330
8206	0.034518
8221	0.050478
8373	0.059654
8443	0.048000
8463	0.018922
8549	0.068770
8643	0.052688
8674	0.067932
8771	0.066369
8811	0.059156
9003	0.242037
9015	0.246661
9019	0.053028
9153	0.047745
9202	0.161305
9289	0.053028
9377	0.035773
9464	0.105375
9521	0.054460
9546	0.059654
9989	0.020659
10071	0.044115
10129	0.132199
10147	0.070581
10397	0.029558
10400	0.061241
10466	0.056023
10471	0.035066
10581	0.010537
10590	0.048000
10763	0.084513
10841	0.026660
11084	0.054460
11088	0.020043
11325	0.038868
11332	0.042182
11416	0.048258
11471	0.069652
11538	0.033044
11568	0.034384
11799	0.057297
11859	0.023991
12202	0.072604
12215	0.019213
12370	0.129873
12401	0.032309
12567	0.072604
12761	0.092588
12802	0.073713
12876	0.101364
13013	0.058201
13065	0.101364
13113	0.040445
13159	0.080236
13195	0.056023
13227	0.054838
13244	0.003504
13284	0.023307
13371	0.062619
13441	0.029125
13598	0.041131
13626	0.084513
13628	0.169312
13674	0.013921
13697	0.108330
