35
t_index	tf-idf
217	0.101954
1341	0.178380
2171	0.226621
2240	0.081530
2251	0.216222
3074	0.096309
3902	0.130425
4124	0.136874
5409	0.127664
5590	0.162480
5992	0.083685
6378	0.057067
6658	0.105609
6670	0.091639
8340	0.129956
8864	0.099349
10237	0.091389
10375	0.160141
10450	0.124592
10492	0.076452
10564	0.125890
10802	0.120455
11334	0.122489
11840	0.262596
11863	0.166589
12025	0.144083
12124	0.076063
12731	0.072826
12748	0.093671
12817	0.428341
13011	0.012481
13029	0.218165
13143	0.428341
13364	0.146483
13441	0.185801
