34
t_index	tf-idf
18	0.179330
72	0.177992
121	0.145997
359	0.174166
780	0.138162
1400	0.266536
2139	0.075662
2187	0.584006
2240	0.072178
2332	0.127556
3026	0.097833
4219	0.088458
5042	0.020002
5798	0.176686
5992	0.222258
6378	0.050522
6589	0.042151
7622	0.077700
9128	0.075214
9836	0.322197
9960	0.168334
10234	0.022119
10237	0.080907
10254	0.182109
11205	0.096642
11311	0.070751
11921	0.091317
12598	0.058063
12731	0.096709
12748	0.082926
13051	0.073507
13383	0.175411
13441	0.082245
13442	0.232611
