261
t_index	tf-idf
327	0.047849
347	0.051575
348	0.173836
349	0.057945
355	0.064366
361	0.019944
368	0.034027
400	0.024762
406	0.046433
445	0.023707
455	0.028739
456	0.033370
498	0.030617
502	0.024396
518	0.017791
646	0.019374
659	0.020473
737	0.016491
742	0.057945
803	0.026240
804	0.013108
865	0.015952
868	0.015810
925	0.016391
974	0.016593
1010	0.015810
1023	0.140438
1026	0.020552
1062	0.020953
1064	0.026096
1074	0.116507
1109	0.029539
1349	0.009464
1410	0.069468
1431	0.020396
1630	0.028004
1647	0.135616
1962	0.020293
2073	0.043155
2077	0.017227
2277	0.043155
2383	0.032484
2413	0.115493
2561	0.023818
2600	0.030415
2612	0.033059
2626	0.036785
2640	0.019035
2661	0.035909
2700	0.019513
2833	0.009464
2874	0.025813
3121	0.008050
3171	0.024161
3175	0.064315
3178	0.016957
3244	0.057945
3285	0.082964
3408	0.021373
3409	0.023597
3410	0.036337
3546	0.049525
3605	0.067984
3619	0.030886
3683	0.077671
3769	0.012500
3776	0.034027
3802	0.032386
3839	0.024887
3853	0.038836
3959	0.061891
4000	0.012935
4043	0.044123
4113	0.024762
4242	0.087392
4355	0.016695
4428	0.024045
4627	0.043155
4654	0.014917
4690	0.016048
4793	0.020871
4809	0.026096
4904	0.064315
4964	0.043092
4977	0.064315
5008	0.020552
5018	0.035500
5080	0.020092
5125	0.019305
5169	0.028739
5254	0.036337
5311	0.006882
5378	0.018147
5397	0.030648
5490	0.034734
5495	0.064315
5507	0.023488
5548	0.023017
5584	0.045694
5671	0.018837
5755	0.036346
5827	0.054219
5861	0.053378
5930	0.022370
6005	0.019101
6061	0.029967
6125	0.017504
6178	0.025013
6181	0.049276
6219	0.029665
6222	0.226027
6805	0.567329
6844	0.020871
6856	0.007149
6887	0.020473
6911	0.016644
6914	0.031908
6923	0.015220
6925	0.015857
6987	0.022563
7027	0.010561
7064	0.033693
7110	0.041479
7140	0.014790
7164	0.018268
7180	0.031383
7255	0.012115
7311	0.013108
7353	0.010614
7467	0.029967
7651	0.019944
7674	0.049525
7758	0.045521
7885	0.013178
7927	0.024161
8117	0.021989
8120	0.037753
8197	0.023931
8206	0.036927
8216	0.010587
8265	0.064315
8301	0.064315
8338	0.025404
8344	0.026843
8359	0.025272
8362	0.037256
8370	0.030886
8443	0.025675
8460	0.040744
8462	0.019726
8464	0.050944
8524	0.057945
8537	0.005683
8556	0.010561
8598	0.019513
8836	0.064315
8972	0.015044
9128	0.013685
9165	0.049525
9181	0.054219
9185	0.032882
9193	0.051575
9195	0.046433
9201	0.054219
9202	0.014380
9279	0.064315
9365	0.019726
9377	0.038270
9381	0.020319
9395	0.032757
9424	0.027000
9436	0.066260
9655	0.029539
9800	0.027000
9821	0.046433
9837	0.019583
9980	0.044123
9981	0.068054
10034	0.029539
10040	0.009232
10086	0.016852
10088	0.022861
10100	0.018517
10204	0.078122
10224	0.027000
10397	0.015810
10423	0.017967
10471	0.015005
10528	0.035109
10581	0.011273
10681	0.054219
10724	0.074513
10725	0.051575
10727	0.011479
10791	0.019871
10800	0.022466
10842	0.049525
10871	0.257261
10990	0.057945
11038	0.018086
11086	0.045205
11088	0.010721
11113	0.024045
11213	0.015264
11220	0.064315
11278	0.031908
11354	0.064315
11363	0.025675
11388	0.040638
11404	0.158325
11405	0.032757
11438	0.024516
11492	0.029750
11499	0.025675
11545	0.035999
11617	0.054219
11665	0.024161
11724	0.064315
11768	0.030648
11814	0.022563
11968	0.047636
11994	0.010748
11995	0.019726
12005	0.017908
12047	0.029750
12092	0.025013
12163	0.143548
12177	0.115891
12215	0.015416
12223	0.017282
12254	0.019236
12262	0.029131
12263	0.011538
12293	0.037256
12327	0.015273
12397	0.014917
12401	0.017282
12454	0.050027
12476	0.047849
12480	0.254356
12803	0.064315
12831	0.009848
12833	0.025953
12853	0.049525
12964	0.010935
12970	0.011656
13089	0.037753
13123	0.109954
13125	0.029333
13168	0.034734
13238	0.064315
13244	0.024362
13259	0.022087
13313	0.064315
13454	0.051845
13573	0.011392
13580	0.064315
13592	0.078857
13598	0.007333
13625	0.028550
13674	0.014892
