153
t_index	tf-idf
436	0.132741
487	0.099190
684	0.026181
717	0.073510
769	0.098527
772	0.067586
793	0.062286
907	0.110245
960	0.092939
1090	0.060853
1091	0.085752
1328	0.124244
1335	0.017788
1372	0.082020
1421	0.038676
1461	0.042025
1502	0.049934
1601	0.110245
1774	0.053363
2021	0.055166
2049	0.057201
2132	0.082020
2186	0.047119
2419	0.110245
2631	0.092939
3042	0.068673
3115	0.101268
3121	0.013800
3206	0.064134
3209	0.034699
3402	0.033813
3619	0.052943
3636	0.026241
3700	0.098527
3801	0.028442
3842	0.073973
3880	0.037084
3946	0.047119
3978	0.092939
4340	0.043777
4376	0.072472
4416	0.070188
4424	0.052943
4428	0.041216
4439	0.110245
4471	0.054695
4499	0.046556
4520	0.073074
4542	0.028268
4738	0.047821
4749	0.047702
4770	0.109391
4915	0.110245
4923	0.093113
5019	0.044980
5026	0.042629
5080	0.017220
5097	0.088407
5206	0.092939
5501	0.110245
5559	0.071101
5906	0.092939
6049	0.020767
6413	0.050634
6648	0.063054
6650	0.071000
6686	0.023458
6731	0.061553
6862	0.030396
6980	0.035363
7044	0.099326
7056	0.110245
7074	0.060595
7161	0.041415
7165	0.033328
7379	0.058327
7439	0.077488
7464	0.087553
7490	0.052534
7522	0.037860
7556	0.057754
7573	0.076492
7671	0.029067
7769	0.099326
7863	0.026241
7869	0.055650
7961	0.025939
8165	0.078042
8246	0.099326
8259	0.027101
8276	0.053363
8399	0.031848
8490	0.077488
8510	0.110245
8537	0.019482
8566	0.044344
8701	0.069840
8759	0.099326
8901	0.047119
8912	0.059539
9029	0.052943
9103	0.082020
9142	0.100343
9693	0.058327
9807	0.036933
9811	0.037701
10047	0.044487
10313	0.082020
10355	0.190098
10422	0.067625
10467	0.057201
10471	0.006430
10514	0.056667
10533	0.073973
10581	0.009661
10641	0.053363
10704	0.060204
10731	0.477024
10750	0.113334
10841	0.146667
11128	0.055650
11201	0.110245
11209	0.088407
11375	0.126109
11545	0.020569
11629	0.017092
11674	0.121705
11939	0.119078
11994	0.018424
12121	0.052534
12156	0.110245
12215	0.008808
12228	0.102938
12263	0.019778
12326	0.067586
12327	0.026181
12343	0.057201
12358	0.019577
12438	0.048308
12806	0.065614
12831	0.033761
12945	0.052135
12964	0.009372
13039	0.110245
13113	0.037084
13244	0.016062
13284	0.021370
13371	0.028707
13388	0.048619
13429	0.058327
13499	0.031002
13507	0.040262
13552	0.110351
