274
t_index	tf-idf
31	0.026881
76	0.038175
79	0.022039
105	0.024194
121	0.029372
222	0.033866
237	0.021103
243	0.020305
273	0.029372
399	0.024286
408	0.009059
503	0.027373
519	0.020697
524	0.031126
586	0.018922
646	0.019443
743	0.041647
794	0.046067
953	0.050151
1062	0.024566
1072	0.033678
1078	0.021597
1154	0.024194
1275	0.055078
1393	0.045406
1512	0.027118
1527	0.093541
1620	0.210480
1688	0.024072
1709	0.191812
1713	0.068735
1718	0.109912
1720	0.091274
1782	0.153097
1810	0.034320
1902	0.032607
2070	0.017645
2113	0.032410
2180	0.033866
2278	0.015507
2283	0.082404
2295	0.080293
2321	0.051190
2369	0.022579
2370	0.046770
2397	0.024854
2429	0.023146
2444	0.058746
2463	0.035039
2468	0.034021
2560	0.020892
2629	0.027861
2697	0.043102
2795	0.039584
2802	0.055078
2895	0.018002
2899	0.369430
2917	0.025768
2996	0.068735
3002	0.057625
3141	0.018979
3183	0.036078
3184	0.025981
3363	0.050301
3509	0.050151
3529	0.019682
3581	0.046067
3587	0.048330
3623	0.031658
3641	0.042560
3724	0.093541
3726	0.015343
3881	0.013721
3886	0.055723
3887	0.034794
3950	0.029823
3975	0.034555
4036	0.068735
4134	0.044193
4155	0.028522
4192	0.046067
4214	0.037287
4247	0.010114
4407	0.011976
4439	0.035546
4440	0.052339
4458	0.097231
4506	0.039966
4645	0.128630
4717	0.017396
4737	0.024378
4781	0.024566
4809	0.047666
4816	0.038175
4847	0.400215
4857	0.031478
4968	0.018979
5042	0.008048
5272	0.062291
5279	0.013651
5315	0.010840
5328	0.022658
5404	0.022344
5440	0.058746
5675	0.040363
5714	0.038175
5861	0.041528
5889	0.068735
5998	0.040774
6107	0.046067
6175	0.033430
6218	0.035546
6296	0.047522
6354	0.029978
6579	0.038857
6589	0.008480
6599	0.018922
6612	0.061179
6634	0.041647
6650	0.055078
6685	0.064315
6706	0.026881
6742	0.040774
6760	0.012527
6851	0.017796
6876	0.017545
6901	0.023063
6909	0.061572
6991	0.014371
7044	0.018643
7092	0.012590
7149	0.027861
7282	0.080966
7289	0.060911
7409	0.020115
7468	0.037227
7539	0.060911
7569	0.058746
7573	0.039584
7601	0.090794
7653	0.045158
7693	0.043102
7709	0.021597
7782	0.052339
7799	0.020027
7853	0.013042
7862	0.034091
7881	0.058746
7900	0.064315
7915	0.036637
7953	0.068735
7954	0.012559
7997	0.075016
8110	0.036637
8164	0.037227
8210	0.034532
8280	0.013482
8301	0.052339
8308	0.030687
8315	0.042111
8349	0.024566
8422	0.019989
8518	0.038857
8536	0.068735
8671	0.064315
8721	0.056759
8803	0.031478
8870	0.081165
8872	0.023657
8884	0.023146
8914	0.032217
8951	0.092864
9002	0.016730
9006	0.064315
9028	0.096661
9057	0.036354
9073	0.064315
9116	0.023399
9128	0.015132
9131	0.052485
9145	0.068735
9234	0.025768
9295	0.021035
9384	0.071389
9385	0.061179
9439	0.025981
9489	0.070711
9514	0.056759
9599	0.026090
9626	0.022191
9638	0.035809
9654	0.050151
9718	0.038857
9724	0.047522
9829	0.048205
9854	0.038857
9858	0.041647
9881	0.021964
10102	0.038175
10166	0.017695
10227	0.032607
10234	0.035599
10276	0.052339
10346	0.013372
10375	0.028522
10425	0.048330
10551	0.023833
10556	0.023570
10591	0.036637
10605	0.036354
10606	0.016916
10737	0.035290
10775	0.019266
10802	0.021454
10977	0.018106
11153	0.024102
11254	0.065214
11268	0.033866
11274	0.041647
11287	0.023745
11305	0.041933
11423	0.137470
11470	0.039214
11518	0.048330
11559	0.040774
11573	0.043634
11627	0.015222
11652	0.031478
11763	0.012749
11774	0.042485
11867	0.025251
11892	0.100303
11955	0.068735
11980	0.012191
11990	0.034307
11993	0.023745
12019	0.022818
12028	0.013686
12092	0.045293
12155	0.046067
12210	0.024952
12211	0.068735
12225	0.034091
12227	0.034794
12284	0.013275
12347	0.103486
12392	0.014272
12478	0.068735
12488	0.137470
12502	0.053623
12600	0.030786
12731	0.006485
12848	0.015062
12875	0.081715
12994	0.215501
12995	0.034794
13010	0.029823
13011	0.013338
13029	0.038857
13051	0.014788
13088	0.017950
13110	0.042233
13138	0.019866
13140	0.034957
13179	0.021035
13201	0.049203
13233	0.023314
13246	0.023745
13255	0.022191
13273	0.058746
13319	0.068735
13334	0.026999
13362	0.016917
13434	0.008832
