36
t_index	tf-idf
403	0.132228
420	0.237828
621	0.181697
684	0.058803
956	0.147600
974	0.127766
1024	0.188779
1060	0.090217
1158	0.079111
1619	0.103119
2066	0.126984
2511	0.188034
3066	0.138805
3750	0.237828
4988	0.112925
5525	0.339751
6196	0.167958
6256	0.096754
6645	0.065979
7700	0.096248
8132	0.110420
8449	0.189716
8571	0.135659
9439	0.252235
10144	0.217007
10474	0.105661
10959	0.122831
11393	0.161974
11545	0.046199
12212	0.313730
12386	0.232451
12441	0.170070
12831	0.075828
12964	0.084198
12977	0.108299
13681	0.214817
