148
t_index	tf-idf
42	0.080692
436	0.055908
492	0.051346
495	0.076043
684	0.016540
751	0.066896
895	0.057476
902	0.139299
974	0.035938
1018	0.081769
1096	0.058010
1355	0.039434
1377	0.052617
1592	0.044512
1619	0.116020
1682	0.125502
1694	0.068533
1848	0.223412
1924	0.107264
1962	0.021976
2028	0.144730
2077	0.037311
2176	0.093468
2234	0.065875
2383	0.035178
2438	0.063978
2549	0.028315
2608	0.107264
2635	0.070948
2753	0.084113
2833	0.020497
2852	0.019553
2937	0.052583
3026	0.045205
3265	0.107264
3309	0.052079
3310	0.097909
3408	0.046290
3447	0.094878
3488	0.067427
3489	0.089839
3601	0.063978
3630	0.045922
4174	0.042415
4190	0.065875
4232	0.081769
4254	0.254108
4314	0.046105
4339	0.093468
4397	0.356097
4411	0.041226
4416	0.044343
4492	0.162470
4712	0.028090
4734	0.092147
4798	0.075230
5102	0.053630
5103	0.033643
5311	0.029812
5410	0.047837
5755	0.078721
5930	0.048450
6256	0.108859
6306	0.054176
6686	0.029640
6772	0.097909
6841	0.117432
6867	0.057805
6876	0.061039
6891	0.103635
7080	0.032401
7096	0.047637
7098	0.061836
7118	0.032494
7173	0.056211
7255	0.026240
7337	0.033643
7467	0.064904
7489	0.084046
7525	0.086771
7573	0.064434
7702	0.139299
7847	0.139299
8142	0.112423
8148	0.055908
8175	0.051346
8216	0.022931
8359	0.054736
8450	0.117432
8464	0.031525
8537	0.036925
8556	0.022873
8571	0.038158
8598	0.042263
8846	0.062246
8856	0.030212
8862	0.065384
8883	0.095565
9008	0.045740
9029	0.133792
9128	0.029640
9137	0.144552
9196	0.098043
9259	0.030546
9303	0.072900
9377	0.041444
9427	0.095565
9525	0.071601
9975	0.103635
10040	0.019995
10307	0.058139
10375	0.076043
10579	0.048039
10581	0.048830
10704	0.038035
10730	0.034862
10862	0.029559
10901	0.073698
10997	0.062665
11545	0.012995
11814	0.048869
11855	0.089839
11880	0.111706
12149	0.047243
12178	0.044512
12196	0.072276
12260	0.046856
12327	0.016540
12371	0.027358
12450	0.176492
12518	0.024238
12523	0.095565
12606	0.036049
12626	0.039089
12831	0.021329
12964	0.023683
13080	0.055004
13244	0.004059
13320	0.032775
13373	0.021276
13384	0.100567
13388	0.030716
13492	0.081036
13573	0.074020
13585	0.076890
13681	0.120847
13682	0.085447
13690	0.037670
