40
t_index	tf-idf
7	0.189234
408	0.046420
519	0.106060
749	0.187744
1096	0.133694
1276	0.144102
2353	0.173542
2395	0.202843
2947	0.113714
3598	0.099329
3641	0.145396
4639	0.151274
5042	0.061862
5279	0.069955
5315	0.055550
6461	0.132043
6646	0.072325
7457	0.352035
7943	0.056115
8319	0.198056
8599	0.099028
8714	0.045722
8870	0.083184
9050	0.068198
9131	0.089650
9744	0.329573
10160	0.096103
10346	0.034260
10564	0.114898
10819	0.193957
10958	0.120784
11041	0.190764
11169	0.320795
11311	0.036470
11465	0.102115
11466	0.229484
12382	0.163168
12882	0.243523
12976	0.134822
13481	0.119469
