47
t_index	tf-idf
31	0.120986
73	0.173330
140	0.164899
694	0.088587
801	0.173330
979	0.167552
1062	0.110569
1320	0.086453
1836	0.103804
2560	0.047015
2809	0.096241
2917	0.115975
2937	0.159988
3087	0.116938
3206	0.130891
3304	0.137075
3478	0.164899
3598	0.087243
3729	0.264407
3977	0.109305
3987	0.078297
4908	0.191714
5042	0.018112
5955	0.079189
6378	0.045747
6493	0.293515
7225	0.069058
7536	0.146758
8130	0.153437
8740	0.210505
9650	0.104553
10187	0.105314
10189	0.095923
10237	0.073261
10268	0.217526
10307	0.167552
10346	0.030091
10372	0.122053
10418	0.235568
10437	0.238857
11530	0.193997
11540	0.140095
11833	0.108891
12152	0.161171
12167	0.092265
12534	0.193997
13362	0.038070
