515
t_index	tf-idf
27	0.036430
63	0.038560
98	0.033427
114	0.046696
186	0.051830
189	0.037419
317	0.023975
319	0.034777
350	0.016132
366	0.015725
384	0.016436
386	0.015502
387	0.054549
395	0.036430
401	0.021030
418	0.016690
428	0.030847
448	0.032834
492	0.019105
498	0.012337
518	0.014337
524	0.013795
553	0.019955
642	0.051830
646	0.015613
659	0.016499
684	0.012308
716	0.063586
717	0.043199
737	0.039869
772	0.031774
804	0.010563
809	0.038560
853	0.030424
873	0.036430
888	0.027991
892	0.051830
967	0.012971
974	0.013372
1129	0.013971
1158	0.008280
1209	0.053784
1230	0.034071
1250	0.056587
1276	0.033427
1279	0.013971
1309	0.039514
1325	0.028609
1334	0.017434
1335	0.008363
1349	0.030506
1353	0.014431
1436	0.025088
1454	0.083126
1470	0.020581
1506	0.030024
1511	0.065663
1517	0.046696
1540	0.041563
1550	0.039910
1553	0.038209
1576	0.023975
1738	0.038560
1788	0.018423
1799	0.020802
1801	0.016625
1841	0.027677
1862	0.051830
1892	0.034777
1895	0.518352
1901	0.018505
1930	0.105593
1962	0.016354
1976	0.022731
1983	0.014479
1984	0.051830
2018	0.054304
2028	0.035900
2066	0.013290
2072	0.051830
2148	0.015233
2177	0.030847
2181	0.019016
2194	0.015024
2207	0.032834
2211	0.012855
2239	0.025714
2249	0.052796
2266	0.012741
2325	0.023975
2327	0.027991
2347	0.020055
2352	0.021385
2413	0.113755
2428	0.010880
2433	0.026163
2466	0.036430
2509	0.023975
2514	0.037419
2549	0.010535
2556	0.015954
2590	0.039910
2596	0.028938
2619	0.028938
2644	0.022711
2655	0.016562
2660	0.024698
2668	0.033771
2669	0.024698
2734	0.023805
2736	0.038560
2754	0.036430
2834	0.022288
2852	0.021825
2860	0.034071
2863	0.025942
2956	0.023975
2964	0.052302
3026	0.016819
3045	0.068143
3078	0.102214
3111	0.022288
3121	0.019463
3178	0.013665
3181	0.017799
3196	0.072447
3206	0.030151
3210	0.043725
3242	0.039910
3261	0.052198
3267	0.037343
3285	0.013372
3334	0.027421
3355	0.036430
3408	0.017224
3447	0.017651
3537	0.025935
3571	0.025935
3572	0.027701
3627	0.025499
3630	0.051259
3658	0.022858
3700	0.023160
3704	0.028294
3728	0.024328
3769	0.010073
3839	0.020055
3846	0.046951
3870	0.013169
3873	0.039910
3880	0.034868
3894	0.043693
3910	0.038552
3913	0.038754
4000	0.041695
4012	0.026892
4045	0.025714
4070	0.034071
4080	0.043693
4082	0.029644
4087	0.023975
4124	0.023008
4133	0.037419
4154	0.018644
4157	0.039910
4162	0.018342
4197	0.027421
4211	0.040522
4235	0.013089
4236	0.051830
4268	0.024890
4293	0.021385
4308	0.013413
4349	0.036375
4384	0.098785
4411	0.015339
4417	0.021385
4487	0.012666
4495	0.034777
4499	0.043775
4520	0.034354
4542	0.026579
4553	0.051830
4554	0.043693
4562	0.025291
4602	0.023008
4611	0.031774
4621	0.024149
4654	0.024043
4678	0.008136
4710	0.024149
4712	0.031355
4730	0.021888
4732	0.023638
4734	0.011429
4758	0.046696
4805	0.046696
4835	0.019660
4976	0.034777
4988	0.023637
5008	0.033124
5026	0.020041
5051	0.013927
5069	0.043693
5080	0.024287
5081	0.030024
5103	0.012518
5117	0.104574
5122	0.051830
5125	0.031114
5141	0.038560
5199	0.026163
5218	0.039910
5238	0.025787
5271	0.034071
5365	0.028938
5378	0.087742
5402	0.014973
5414	0.019470
5484	0.012445
5500	0.031774
5511	0.071115
5521	0.044037
5541	0.028213
5548	0.009274
5584	0.092058
5624	0.021632
5641	0.034071
5648	0.036209
5671	0.030360
5686	0.018407
5731	0.043693
5750	0.010563
5755	0.068343
5853	0.032285
5925	0.043693
5961	0.043581
6033	0.193905
6049	0.019527
6133	0.041563
6218	0.039910
6356	0.022152
6406	0.063549
6411	0.046696
6466	0.046506
6526	0.030847
6544	0.070604
6613	0.021265
6788	0.026163
6790	0.046696
6856	0.005761
6862	0.014290
6866	0.025710
6879	0.083126
6892	0.024328
6893	0.039910
6911	0.013413
6913	0.019177
6925	0.012779
6937	0.044353
6950	0.034071
7036	0.104331
7140	0.011919
7164	0.014722
7165	0.015669
7175	0.038560
7219	0.043693
7308	0.025331
7311	0.010563
7412	0.037856
7451	0.024890
7510	0.033427
7537	0.065668
7546	0.013751
7564	0.025558
7603	0.023805
7753	0.024698
7784	0.038560
7797	0.022567
7853	0.017019
7856	0.033427
7916	0.015339
7946	0.034071
7961	0.024390
7972	0.014673
8090	0.028304
8103	0.027152
8117	0.070882
8206	0.074395
8213	0.025714
8259	0.012741
8304	0.030847
8361	0.019285
8370	0.024890
8411	0.131336
8462	0.015896
8463	0.032626
8537	0.022898
8541	0.039910
8556	0.008511
8558	0.035557
8566	0.010424
8575	0.106564
8576	0.024149
8589	0.035557
8598	0.047175
8607	0.016690
8712	0.032834
8772	0.046696
8824	0.087847
8840	0.036846
8846	0.023160
8856	0.011241
8867	0.024328
8884	0.015233
8900	0.036430
8909	0.038560
8912	0.027991
8972	0.006062
9096	0.035557
9122	0.012021
9142	0.015725
9153	0.061742
