87
t_index	tf-idf
31	0.087671
124	0.066435
140	0.119491
345	0.102086
687	0.062271
744	0.094848
780	0.090655
1253	0.164053
1314	0.159017
1348	0.105076
1991	0.061165
2082	0.076037
2091	0.116790
2227	0.105705
2240	0.047360
2662	0.191598
2857	0.146057
2951	0.069971
2965	0.166955
3074	0.111890
3131	0.121413
3263	0.132983
3529	0.064193
3984	0.115096
4407	0.039059
4439	0.115933
4660	0.163566
4755	0.048106
5042	0.013124
5328	0.073898
5590	0.094383
5875	0.068603
5992	0.145835
6378	0.033150
6600	0.103252
6609	0.109030
6653	0.103850
6656	0.117764
6713	0.080122
7263	0.098283
7438	0.048358
7534	0.070439
7865	0.082354
7884	0.064391
7954	0.040960
8188	0.198658
8210	0.028156
8272	0.076593
8280	0.021986
8313	0.068159
8618	0.184292
8625	0.073128
8864	0.057711
8984	0.132033
9702	0.156042
9856	0.122415
9867	0.195584
9983	0.060447
10237	0.053087
10346	0.065416
10483	0.069053
10724	0.061714
10775	0.062837
10802	0.069971
10880	0.070913
10977	0.059053
11466	0.146057
11584	0.076037
11662	0.072624
11921	0.119836
11922	0.347799
12065	0.057220
12124	0.044184
12176	0.116790
12225	0.111185
12700	0.146057
12731	0.063455
12748	0.054412
12851	0.135829
12967	0.104457
13011	0.021750
13083	0.094383
13155	0.057876
13255	0.072374
13346	0.106755
13441	0.053965
13442	0.076314
