232
t_index	tf-idf
28	0.033943
31	0.107100
73	0.051145
107	0.060609
108	0.035545
124	0.108210
135	0.046535
400	0.048281
401	0.032253
402	0.048281
407	0.027487
408	0.024061
411	0.037347
437	0.031075
438	0.016890
519	0.027487
586	0.050260
649	0.067985
690	0.048657
744	0.038622
746	0.032376
750	0.073148
779	0.062115
780	0.018458
783	0.080465
816	0.021097
881	0.016185
898	0.356850
1076	0.028211
1253	0.100205
1314	0.064753
1320	0.025510
1341	0.063291
1447	0.182570
1741	0.055871
1817	0.056570
1885	0.049440
1886	0.043044
1918	0.029370
1991	0.024907
1996	0.071215
2091	0.190229
2113	0.086087
2139	0.020216
2227	0.129131
2240	0.154281
2275	0.056570
2278	0.020595
2305	0.032880
2355	0.057950
2364	0.051605
2384	0.064753
2470	0.054151
2638	0.045275
2660	0.091562
2743	0.081250
2864	0.012682
2882	0.109950
2917	0.034221
2919	0.026714
2951	0.056985
2980	0.062115
3074	0.022781
3087	0.034505
3090	0.052080
3388	0.044684
3451	0.044398
3504	0.053605
3623	0.084089
3685	0.032501
3758	0.065345
3852	0.041338
3892	0.035856
3930	0.045580
3977	0.064506
3987	0.092414
4001	0.063113
4039	0.092419
4071	0.052080
4144	0.083611
4156	0.128373
4247	0.013432
4269	0.025980
4329	0.044977
4340	0.049440
4356	0.046535
4368	0.046535
4419	0.025281
4439	0.047208
4554	0.094001
4581	0.095830
4748	0.041338
4968	0.025205
5042	0.005344
5142	0.139179
5272	0.027576
5279	0.054390
5315	0.007198
5328	0.030092
5409	0.030198
5419	0.017992
5454	0.045947
5475	0.062115
5782	0.045580
5861	0.027576
5875	0.027936
5900	0.031535
5955	0.023367
5968	0.032010
5992	0.019795
6339	0.056570
6378	0.013499
6383	0.032626
6422	0.029573
6603	0.118950
6644	0.026220
6670	0.021676
6752	0.046210
6760	0.033274
6778	0.028211
6829	0.034649
6876	0.023300
6991	0.038172
7033	0.032376
7036	0.060303
7047	0.020650
7081	0.101320
7210	0.038622
7225	0.020377
7262	0.039009
7272	0.035856
7282	0.026882
7307	0.042536
7394	0.031419
7483	0.026882
7534	0.114732
7636	0.049848
7799	0.026597
7826	0.027665
7865	0.033535
7869	0.225909
8077	0.040447
8079	0.080043
8139	0.057243
8210	0.022930
8228	0.091285
8280	0.026858
8313	0.027755
8422	0.026548
8713	0.062838
8734	0.046868
8870	0.043117
8927	0.025900
8941	0.035545
8984	0.107529
9050	0.017675
9057	0.048281
9116	0.031075
9128	0.010048
9132	0.032010
9137	0.049848
9205	0.103210
9277	0.034942
9283	0.061180
9306	0.031303
9650	0.061702
9695	0.098880
9702	0.127082
9747	0.038814
9753	0.028493
9770	0.034817
9837	0.038433
9869	0.036015
9877	0.042787
9909	0.022280
9924	0.221988
10210	0.075380
10234	0.094557
10236	0.061180
10237	0.043235
10283	0.069510
10375	0.075760
10483	0.028119
10492	0.054252
10612	0.030851
10724	0.226171
10802	0.028493
10852	0.016890
11084	0.033009
11096	0.035545
11205	0.025821
11287	0.031535
11305	0.027845
11328	0.059475
11395	0.015708
11422	0.040665
11424	0.053095
11605	0.024542
11636	0.033943
11774	0.028211
11921	0.048798
11980	0.040476
11990	0.022781
12081	0.066605
12092	0.024061
12141	0.038246
12176	0.047557
12201	0.046210
12225	0.045275
12260	0.039813
12392	0.009477
12731	0.025839
12745	0.055090
12748	0.022157
12754	0.048281
12768	0.050700
12852	0.075380
12881	0.034081
12895	0.041805
12943	0.056609
13011	0.023618
13051	0.039280
13083	0.038433
13110	0.037392
13138	0.026383
13206	0.073626
13238	0.040447
13255	0.029471
13296	0.029675
13434	0.011730
13441	0.043950
13442	0.031075
