174
t_index	tf-idf
124	0.040562
185	0.068809
195	0.061303
217	0.036159
243	0.040434
273	0.058489
407	0.041214
408	0.018038
426	0.068342
471	0.104222
503	0.027253
578	0.060324
586	0.037680
589	0.037345
646	0.038716
693	0.050082
694	0.039193
730	0.037345
780	0.027675
816	0.031633
881	0.072804
973	0.082931
1078	0.043007
1188	0.072392
1203	0.109951
1253	0.050082
1314	0.097089
1320	0.076499
1322	0.104222
1341	0.063265
1348	0.064154
1351	0.121825
1418	0.074741
1452	0.051101
1565	0.040562
1620	0.052391
1720	0.045438
1753	0.052614
1886	0.064539
2240	0.202410
2364	0.077375
2468	0.067745
2629	0.055480
2882	0.041214
2899	0.061303
3071	0.101935
3079	0.077375
3099	0.052614
3225	0.073535
3332	0.136871
3388	0.066999
3529	0.039193
3551	0.046764
3685	0.048731
3725	0.076018
3881	0.054646
3902	0.046257
3987	0.034641
4009	0.076018
4124	0.048544
4214	0.037124
4219	0.035438
4222	0.101935
4440	0.104222
4737	0.048544
4832	0.036690
4847	0.061303
4855	0.045599
4867	0.057346
4945	0.093133
5042	0.008013
5090	0.089176
5228	0.065328
5419	0.026977
5491	0.028617
5595	0.057626
5787	0.028617
5875	0.041886
5992	0.029680
6175	0.199706
6378	0.040479
6519	0.109951
6609	0.199706
6651	0.121825
6784	0.055997
6821	0.066999
6899	0.062329
6909	0.061303
7202	0.089176
7203	0.070783
7262	0.058489
7282	0.040307
7307	0.063777
7394	0.047109
7423	0.189262
7438	0.029525
7716	0.031976
7879	0.122607
7884	0.039314
7913	0.065328
8077	0.060646
8101	0.056527
8210	0.051572
8280	0.013423
8460	0.082045
8713	0.094217
8872	0.047109
8984	0.040307
9116	0.046594
9131	0.034837
9158	0.048544
9207	0.051952
9365	0.116981
9384	0.035539
9650	0.185029
9821	0.021806
9891	0.078823
9892	0.121825
10227	0.064930
10237	0.064825
10346	0.039940
10450	0.044188
10600	0.036583
10606	0.033684
10724	0.075359
10737	0.070273
10752	0.089176
10823	0.071306
10880	0.086592
11254	0.064930
11287	0.047283
11311	0.014172
11346	0.113023
11395	0.047105
11432	0.057069
11481	0.110961
11571	0.099866
11584	0.046425
11662	0.133022
11774	0.042300
11809	0.060646
11921	0.146332
11949	0.048544
11980	0.012138
12124	0.134884
12145	0.070783
12152	0.071306
12160	0.204404
12210	0.049687
12228	0.096240
12255	0.060007
12286	0.056260
12300	0.083855
12391	0.085830
12392	0.042630
12600	0.061303
12731	0.077486
12744	0.151917
12748	0.066443
12848	0.029994
12881	0.051101
13010	0.059387
13011	0.004427
13051	0.029448
13075	0.050082
13088	0.071488
13092	0.052171
13110	0.028033
13287	0.058197
13373	0.094631
13434	0.017588
13441	0.065897
13449	0.060646
13450	0.082164
