59
t_index	tf-idf
156	0.114729
195	0.230706
438	0.047652
519	0.077551
961	0.113510
1341	0.119044
1626	0.102061
1702	0.062685
1802	0.076567
2154	0.120011
2240	0.054410
2449	0.191808
2864	0.035781
3026	0.147498
3315	0.163496
3497	0.055556
3551	0.175989
3685	0.091695
4699	0.172610
5013	0.100722
5798	0.266382
5946	0.095377
6041	0.111175
6186	0.096949
6343	0.136218
6698	0.220120
6876	0.065739
7092	0.047175
7218	0.229235
7394	0.177286
7601	0.068040
7869	0.063737
7995	0.206377
8082	0.107906
8280	0.025258
8526	0.146935
8747	0.114729
8752	0.118622
9003	0.112914
9236	0.129475
9295	0.078816
9702	0.089635
9717	0.080387
9770	0.049115
10234	0.016674
10555	0.257547
10810	0.229235
11123	0.089302
11311	0.026667
11424	0.074900
11803	0.138368
12731	0.048601
12748	0.062512
12927	0.190755
13011	0.008329
13083	0.216866
13141	0.115353
13184	0.088643
13441	0.061998
