39
t_index	tf-idf
1176	0.143278
1256	0.146717
1573	0.162383
1598	0.075703
3026	0.097573
3403	0.149597
3567	0.240059
3802	0.075703
3870	0.076394
4254	0.068561
4286	0.270895
4617	0.145540
4678	0.094399
4685	0.211336
5676	0.089614
6760	0.128509
6866	0.074575
7798	0.128509
8352	0.139083
8444	0.190477
8527	0.241115
9809	0.147927
9863	0.268715
10423	0.167991
10474	0.064151
10581	0.026350
10672	0.104578
10799	0.088368
11666	0.136186
11763	0.339747
11771	0.122674
11895	0.162383
11896	0.206276
12358	0.053393
12409	0.197654
12626	0.028125
12766	0.169874
12970	0.054494
13361	0.270524
