39
t_index	tf-idf
498	0.270242
525	0.085400
780	0.076333
1058	0.067609
1072	0.061657
1341	0.087250
1348	0.176952
1836	0.126674
1935	0.103929
2240	0.079756
2864	0.052450
2921	0.192451
3675	0.207888
4247	0.055548
4755	0.081012
5409	0.124886
5621	0.202825
6378	0.055826
7092	0.069151
7869	0.093427
8125	0.294519
8192	0.160520
8280	0.037025
8819	0.415775
9050	0.073096
9869	0.148943
10237	0.089401
10501	0.126222
10559	0.181308
10606	0.092909
10728	0.265450
10938	0.204465
11473	0.275452
11584	0.128050
11980	0.033478
12019	0.125328
12124	0.074408
12748	0.091632
12805	0.228742
