84
t_index	tf-idf
28	0.078271
31	0.082323
124	0.124765
243	0.062186
426	0.105106
438	0.038947
690	0.112203
973	0.127544
1002	0.125961
1078	0.066142
1085	0.130539
1253	0.154047
1321	0.233641
1482	0.095325
1525	0.149891
1652	0.096954
1702	0.051234
1886	0.099257
2113	0.099257
2240	0.044471
2278	0.094983
2290	0.086525
2669	0.111335
2884	0.101095
3048	0.137148
3074	0.052532
3331	0.108861
3339	0.071921
3705	0.105106
3902	0.071141
3926	0.113093
3987	0.159828
4039	0.106558
4076	0.054658
4407	0.036677
4421	0.132002
4748	0.190650
4929	0.117940
4999	0.130449
5419	0.082978
5875	0.193256
5992	0.045646
6378	0.031128
6670	0.049985
7262	0.089953
7272	0.082684
7300	0.057605
7438	0.045408
7535	0.101731
7679	0.135343
7799	0.030666
7869	0.052094
8077	0.093270
8422	0.122436
8872	0.072451
8927	0.059726
9132	0.073814
9200	0.117940
9506	0.133631
9625	0.142283
9702	0.073262
9909	0.051376
10237	0.199396
10406	0.113093
10448	0.196965
10594	0.119000
10724	0.115899
10728	0.148012
10880	0.066587
11167	0.107308
11311	0.043592
11334	0.066812
11605	0.056593
12006	0.187361
12065	0.053730
12253	0.101095
12270	0.231832
12598	0.071548
12731	0.039723
12748	0.051093
12848	0.046129
12933	0.096954
13011	0.013616
13441	0.152020
