232
t_index	tf-idf
16	0.052266
224	0.063530
368	0.043649
424	0.039016
456	0.042807
477	0.036867
487	0.037115
697	0.049103
769	0.036867
804	0.016815
865	0.020463
1010	0.020281
1091	0.032087
1209	0.042807
1328	0.030993
1334	0.027752
1349	0.012140
1353	0.045944
1362	0.023048
1402	0.052266
1431	0.026164
1459	0.036385
1464	0.039314
1728	0.027752
1788	0.087978
2012	0.047792
2021	0.041284
2110	0.037368
2148	0.024248
2185	0.056601
2186	0.035262
2188	0.028333
2195	0.056601
2428	0.034637
2486	0.298907
2569	0.088764
2600	0.039016
2603	0.027752
2634	0.037115
2692	0.087299
2732	0.047187
2852	0.011581
2863	0.020648
2922	0.063530
3026	0.026773
3115	0.037892
3121	0.010327
3206	0.023998
3209	0.051934
3217	0.054235
3235	0.040932
3327	0.026465
3354	0.053209
3402	0.025304
3481	0.066160
3621	0.049818
3636	0.019637
3657	0.108470
3695	0.041284
3700	0.036867
3769	0.032069
3802	0.020772
3846	0.037368
3880	0.027752
3992	0.041647
4000	0.016593
4100	0.057989
4102	0.222689
4113	0.031764
4170	0.031295
4242	0.037368
4268	0.039621
4352	0.055359
4376	0.054235
4423	0.033113
4487	0.060484
4520	0.065623
4730	0.034841
4732	0.037628
4738	0.035787
4923	0.139363
5080	0.025773
5125	0.024764
5157	0.066225
5216	0.066160
5236	0.053209
5335	0.063530
5343	0.054614
5584	0.005862
5634	0.156064
5651	0.080009
5671	0.024164
5676	0.024589
5750	0.033630
5765	0.049818
6042	0.053209
6094	0.061380
6413	0.037892
6549	0.042807
6596	0.025031
6689	0.024080
6856	0.009171
6862	0.022747
6911	0.021351
6980	0.026465
7027	0.027095
7043	0.038725
7140	0.018973
7161	0.061986
7164	0.070303
7255	0.015541
7353	0.013615
7380	0.061380
7438	0.039016
7464	0.098282
7465	0.061380
7546	0.021890
7573	0.038162
7758	0.029197
7791	0.066160
7807	0.041647
7961	0.019412
7971	0.049818
7979	0.017365
8165	0.019468
8259	0.040562
8464	0.009336
8537	0.021870
8556	0.027095
8566	0.033186
8700	0.057989
8712	0.104531
8781	0.047187
8901	0.035262
9071	0.034236
9142	0.125155
9143	0.035699
9185	0.105451
9222	0.063530
9289	0.036385
9391	0.038441
9620	0.044094
9637	0.031449
9693	0.087299
9695	0.061380
9716	0.025490
9792	0.044337
9807	0.055278
9837	0.025121
9939	0.052266
9979	0.033475
9989	0.014175
10010	0.049103
10120	0.051392
10235	0.055359
10324	0.089113
10358	0.033475
10468	0.063530
10471	0.019249
10704	0.112635
10731	0.107096
10777	0.127222
10817	0.042021
10832	0.125011
10841	0.091466
10862	0.017507
11005	0.049818
11008	0.042807
11013	0.053209
11014	0.059563
11035	0.057989
11110	0.037628
11115	0.030554
11128	0.083293
11157	0.069272
11198	0.063530
11202	0.039621
11221	0.044557
11225	0.040258
11321	0.036385
11322	0.056601
11359	0.025774
11435	0.054235
11538	0.068020
11568	0.023593
11650	0.061380
11703	0.042407
11725	0.055359
11739	0.032087
11879	0.035923
12010	0.066160
12013	0.059563
12228	0.077035
12235	0.056601
12263	0.014801
12273	0.057989
12301	0.037946
12327	0.039185
12347	0.109156
12358	0.014651
12397	0.019136
12408	0.098206
12438	0.216912
12441	0.028333
12461	0.075255
12464	0.051392
12504	0.040932
12582	0.022382
12626	0.023152
12805	0.106418
12945	0.039016
12964	0.007013
13074	0.241548
13115	0.096991
13244	0.016828
13259	0.028333
13262	0.042021
13284	0.031985
13359	0.039016
13371	0.021483
13468	0.066160
13475	0.032935
13485	0.047187
13492	0.359966
13498	0.045540
13499	0.069603
13507	0.060260
13552	0.027527
13586	0.057989
13598	0.009407
13674	0.019103
13692	0.043649
