57
t_index	tf-idf
31	0.176350
587	0.118329
697	0.104958
794	0.176350
798	0.095685
1006	0.098461
1091	0.137171
1335	0.028454
1355	0.049923
1415	0.158884
1815	0.176350
2033	0.298900
2312	0.148667
2821	0.282835
3121	0.022074
3622	0.141418
3676	0.176350
3700	0.157605
3938	0.176350
4037	0.352699
4158	0.064403
4172	0.141418
4235	0.044535
4662	0.081574
4770	0.087492
4826	0.040902
5151	0.148667
5157	0.070778
5311	0.009435
5584	0.012529
6139	0.048623
6140	0.071950
6368	0.082167
6911	0.045637
7558	0.131201
7573	0.040786
7796	0.049923
7863	0.041975
8227	0.038778
8304	0.104958
8537	0.015582
8566	0.035467
9837	0.107393
10862	0.037421
11005	0.212971
11096	0.077774
11116	0.050259
11157	0.074034
11621	0.158884
11874	0.111718
11921	0.135795
12243	0.103518
12626	0.016495
13371	0.045920
13435	0.148667
13485	0.302588
13552	0.117679
