204
t_index	tf-idf
277	0.099654
307	0.033385
418	0.032089
498	0.023720
553	0.076734
555	0.076737
684	0.047331
687	0.036733
716	0.030564
717	0.033224
804	0.020310
888	0.053819
940	0.071946
974	0.025710
1158	0.015919
1166	0.079914
1228	0.054401
1318	0.103412
1357	0.070044
1382	0.076737
1469	0.099654
1895	0.068734
1915	0.089784
1959	0.050304
1983	0.055678
2027	0.041836
2112	0.058497
2113	0.057727
2188	0.034223
2234	0.094254
2383	0.025167
2413	0.039767
2539	0.054401
2635	0.050756
2651	0.041353
2668	0.064932
2739	0.022219
2791	0.099654
2792	0.099654
2841	0.037436
2894	0.199308
2901	0.036394
2968	0.056302
3141	0.027035
3145	0.084011
3176	0.033659
3260	0.038757
3261	0.150544
3347	0.033938
3407	0.084011
3408	0.033116
3417	0.070044
3607	0.046097
3654	0.099654
3862	0.048237
3910	0.055594
4000	0.020042
4036	0.029701
4160	0.066500
4185	0.048237
4235	0.025167
4262	0.038367
4281	0.064271
4380	0.089784
4383	0.050304
4428	0.037257
4520	0.039633
4602	0.044237
4621	0.092864
4734	0.021974
4784	0.039571
4800	0.062076
4860	0.037801
4910	0.077122
5008	0.063688
5052	0.032089
5080	0.031131
5117	0.120641
5137	0.037617
5176	0.084011
5201	0.159828
5286	0.089661
5311	0.015996
5414	0.037436
5584	0.014160
5624	0.041593
5671	0.087561
5755	0.093861
5850	0.199308
5961	0.111725
6223	0.099654
6310	0.027298
6532	0.068367
6621	0.039158
6650	0.032089
6788	0.050304
6856	0.011077
6923	0.023583
6980	0.031966
7018	0.037080
7045	0.027748
7074	0.027387
7115	0.053261
7164	0.084918
7308	0.048705
7311	0.060931
7337	0.024068
7353	0.016446
7395	0.107639
7421	0.199308
7426	0.076737
7474	0.037987
7522	0.034223
7559	0.099654
7801	0.039782
7885	0.020419
8103	0.104411
8119	0.056302
8206	0.042912
8216	0.032809
8227	0.021913
8276	0.048237
8441	0.068367
8463	0.015683
8464	0.011277
8537	0.008805
8554	0.062076
8604	0.066867
8649	0.090274
8972	0.034964
9122	0.023114
9130	0.030902
9199	0.034961
9257	0.032594
9377	0.019766
9403	0.063131
9418	0.099654
9420	0.099654
9427	0.068367
9440	0.054401
9441	0.034080
9449	0.049866
9500	0.052724
9542	0.027476
9665	0.067876
9742	0.046097
9861	0.180523
9989	0.017122
10040	0.014304
10042	0.039158
10048	0.220384
10068	0.034223
10075	0.049028
10081	0.042336
10330	0.099654
10397	0.024497
10400	0.050756
10403	0.023114
10471	0.005813
10581	0.017466
10690	0.283041
10785	0.186791
10788	0.039158
10829	0.050756
10832	0.025167
10906	0.047487
10988	0.035267
11011	0.025167
11072	0.070044
11115	0.036905
11186	0.066867
11206	0.053261
11439	0.056302
11450	0.049866
11480	0.089784
11545	0.018593
11629	0.046349
11797	0.050304
11890	0.099732
11994	0.049961
12011	0.061093
12315	0.055640
12358	0.017696
12423	0.038176
12461	0.045450
12479	0.045450
12626	0.009321
12767	0.068367
12786	0.099654
12964	0.008471
13080	0.039350
13222	0.102210
13225	0.080427
13243	0.078317
13244	0.002904
13320	0.046894
13412	0.027476
13454	0.053555
13481	0.045450
13499	0.028024
13573	0.017651
13583	0.085512
13674	0.034612
13701	0.071160
