139
t_index	tf-idf
156	0.144799
196	0.053739
418	0.071575
438	0.040094
491	0.074911
649	0.080693
684	0.101382
811	0.093542
1032	0.045842
1051	0.045177
1072	0.017696
1144	0.042190
1154	0.038137
1183	0.120260
1408	0.092604
1499	0.058211
1775	0.062397
1904	0.108349
1910	0.051399
2117	0.131299
2217	0.072617
2280	0.071575
2468	0.026814
2645	0.068782
2770	0.074911
2788	0.079055
2868	0.120260
3055	0.073726
3200	0.064948
3430	0.053739
3492	0.120260
3546	0.059664
3608	0.080905
3696	0.108349
3726	0.048373
3888	0.040125
3898	0.045617
4035	0.062436
4196	0.101382
4198	0.059664
4214	0.088165
4466	0.052165
4498	0.119328
4544	0.108349
4809	0.018784
4822	0.073726
4854	0.120260
4855	0.036097
4916	0.083299
4930	0.068782
5042	0.006343
5315	0.008544
5368	0.113743
5385	0.038875
6175	0.052697
6177	0.120260
6240	0.120260
6283	0.062397
6380	0.101382
6589	0.013367
6670	0.025728
6942	0.068782
7020	0.074911
7175	0.056871
7262	0.046300
7292	0.063000
7309	0.027814
7601	0.028624
7647	0.120260
7698	0.028295
7704	0.161386
7716	0.050625
7907	0.077560
8081	0.069664
8101	0.044747
8138	0.069483
8308	0.048373
8443	0.152369
8625	0.035344
8654	0.108349
8813	0.049904
8884	0.182431
9000	0.039333
9142	0.056033
9339	0.030555
9369	0.128548
9983	0.029215
10120	0.041473
10187	0.036884
10198	0.240520
10346	0.021078
10394	0.120260
10453	0.071575
10461	0.108349
10469	0.032836
10496	0.260179
10501	0.036226
10582	0.122503
10606	0.133325
10874	0.054848
10895	0.101382
10896	0.060706
11123	0.037569
11140	0.068782
11213	0.050193
11305	0.066100
11384	0.096438
11441	0.132761
11689	0.185208
11707	0.064948
11893	0.114613
11899	0.101382
11949	0.038428
12020	0.040125
12028	0.021574
12092	0.028559
12124	0.021355
12137	0.023619
12158	0.059664
12167	0.032314
12204	0.105394
12284	0.020926
12655	0.155120
12700	0.070593
12713	0.056871
12842	0.058682
12848	0.023743
12883	0.035344
13011	0.014017
13113	0.120260
13155	0.055946
13248	0.068782
13255	0.069960
13262	0.101456
13270	0.043919
13272	0.120260
13336	0.021301
13434	0.013923
13451	0.120260
