134
t_index	tf-idf
59	0.086061
211	0.242216
472	0.078893
503	0.029471
526	0.073409
671	0.049663
687	0.041114
937	0.164280
1193	0.065233
1576	0.115468
1741	0.045295
1802	0.044002
2016	0.077109
2077	0.067783
2078	0.071530
2116	0.083672
2139	0.098335
2154	0.034485
2278	0.033393
2298	0.058916
2405	0.065934
2429	0.049842
2488	0.051321
2490	0.086915
2533	0.089680
2664	0.078893
2665	0.062012
2679	0.164280
2738	0.071530
2864	0.020563
3008	0.059181
3026	0.042383
3268	0.085237
3718	0.082927
3726	0.033040
3902	0.050022
4035	0.042645
4053	0.052899
4124	0.209979
4138	0.048620
4205	0.057884
4434	0.164280
4441	0.033127
4559	0.092814
4641	0.164280
4717	0.037460
4859	0.026975
5041	0.086061
5042	0.017330
5215	0.039445
5279	0.029396
5315	0.011672
5328	0.048790
5330	0.164280
5337	0.122221
5348	0.080162
5491	0.030946
5579	0.164280
5936	0.085237
5992	0.032095
6041	0.063891
6090	0.070214
6210	0.105950
6278	0.055947
6339	0.091722
6378	0.021887
6503	0.115468
6550	0.071083
6576	0.164280
6589	0.018261
6658	0.040504
6696	0.164280
6706	0.057884
6901	0.049663
7038	0.073409
7125	0.137131
7248	0.164280
7367	0.075991
7393	0.107993
7446	0.164280
7799	0.021562
7863	0.164280
7869	0.036629
8029	0.097774
8079	0.064890
8209	0.025853
8210	0.037179
8280	0.014516
8319	0.041613
8417	0.092814
8581	0.116788
8602	0.083672
8619	0.118602
8777	0.164280
8951	0.066656
9050	0.028658
9128	0.081460
9131	0.037672
9170	0.047949
9219	0.089680
9295	0.045295
9339	0.041740
9384	0.038431
9515	0.075991
9528	0.070644
9708	0.053311
9846	0.095163
9898	0.057633
9983	0.039910
10495	0.041114
10768	0.062622
10829	0.095163
10852	0.027385
11178	0.063248
11181	0.065934
11304	0.164280
11465	0.085820
11658	0.082204
11902	0.053730
11988	0.044142
11990	0.036937
12092	0.019506
12196	0.082927
12221	0.107993
12376	0.086915
12392	0.030733
12745	0.029774
13036	0.065581
13041	0.063891
13131	0.096433
13219	0.044142
13221	0.095163
13364	0.112360
13434	0.019019
